plant,plant_types,sourcing_vendor,material,brand,sub_brand,product_type,product_subtype,window_tag,customer,ship_to_customer,key_account,key_account_grouper,country
Plant_171,Plant_Type_1,Vendor_261,MAT001271,Brand_4706,Sub_Brand_13,Product_Type_237,Product_SubType_237-3,Null,Customer_1930,ShipToCustomer_538,Key_Account_46,Region_7,Country_15
Plant_334,Plant_Type_4,Vendor_681,MAT001779,Brand_3903,Sub_Brand_101,Product_Type_8,Product_SubType_8-4,WindowQ4,Customer_3848,ShipToCustomer_914,Key_Account_61,Region_43,Country_10
Plant_59,Plant_Type_2,Vendor_777,MAT000161,Brand_5383,Sub_Brand_36,Product_Type_1241,Product_SubType_1241-3,WindowQ2,Customer_2703,ShipToCustomer_233,Key_Account_22,Region_46,Country_5
Plant_598,Plant_Type_1,Vendor_697,MAT002144,Brand_6464,Sub_Brand_119,Product_Type_108,Product_SubType_108-1,Null,Customer_1242,ShipToCustomer_563,Key_Account_322,Region_28,Country_9
Plant_254,Plant_Type_4,Vendor_963,MAT000177,Brand_4248,Sub_Brand_22,Product_Type_761,Product_SubType_761-2,WindowQ1,Customer_7571,ShipToCustomer_734,Key_Account_109,Region_40,Country_12
Plant_601,Plant_Type_3,Vendor_635,MAT002468,Brand_7485,Sub_Brand_106,Product_Type_322,Product_SubType_322-2,Null,Customer_1545,ShipToCustomer_127,Key_Account_376,Region_8,Country_11
Plant_605,Plant_Type_1,Vendor_420,MAT001862,Brand_6870,Sub_Brand_98,Product_Type_1228,Product_SubType_1228-3,WindowQ2,Customer_6232,ShipToCustomer_61,Key_Account_319,Region_25,Country_1
Plant_214,Plant_Type_3,Vendor_220,MAT002347,Brand_7366,Sub_Brand_142,Product_Type_735,Product_SubType_735-3,Null,Customer_5550,ShipToCustomer_103,Key_Account_98,Region_18,Country_5
Plant_516,Plant_Type_1,Vendor_234,MAT002820,Brand_525,Sub_Brand_108,Product_Type_1259,Product_SubType_1259-1,Null,Customer_5801,ShipToCustomer_441,Key_Account_297,Region_18,Country_11
Plant_458,Plant_Type_3,Vendor_869,MAT001945,Brand_691,Sub_Brand_134,Product_Type_1004,Product_SubType_1004-3,WindowQ4,Customer_5679,ShipToCustomer_269,Key_Account_54,Region_1,Country_12
Plant_359,Plant_Type_1,Vendor_134,MAT002094,Brand_4290,Sub_Brand_11,Product_Type_31,Product_SubType_31-2,Null,Customer_3872,ShipToCustomer_125,Key_Account_114,Region_9,Country_14
Plant_348,Plant_Type_4,Vendor_53,MAT000519,Brand_2137,Sub_Brand_145,Product_Type_541,Product_SubType_541-4,Null,Customer_4653,ShipToCustomer_101,Key_Account_44,Region_40,Country_5
Plant_58,Plant_Type_2,Vendor_182,MAT002920,Brand_3296,Sub_Brand_26,Product_Type_1205,Product_SubType_1205-4,WindowQ2,Customer_5184,ShipToCustomer_255,Key_Account_319,Region_25,Country_10
Plant_566,Plant_Type_3,Vendor_666,MAT001155,Brand_1300,Sub_Brand_124,Product_Type_211,Product_SubType_211-4,Null,Customer_7040,ShipToCustomer_204,Key_Account_100,Region_6,Country_6
Plant_11,Plant_Type_3,Vendor_491,MAT002110,Brand_1139,Sub_Brand_104,Product_Type_1421,Product_SubType_1421-6,WindowQ4,Customer_1654,ShipToCustomer_633,Key_Account_193,Region_23,Country_7
Plant_55,Plant_Type_1,Vendor_92,MAT000912,Brand_7199,Sub_Brand_82,Product_Type_1242,Product_SubType_1242-4,WindowQ2,Customer_6747,ShipToCustomer_23,Key_Account_92,WorldWide,Country_8
Plant_703,Plant_Type_3,Vendor_904,MAT000936,Brand_4881,Sub_Brand_104,Product_Type_1058,Product_SubType_1058-6,Null,Customer_3215,ShipToCustomer_408,Key_Account_232,Region_2,Country_12
Plant_524,Plant_Type_4,Vendor_442,MAT001765,Brand_3821,Sub_Brand_137,Product_Type_1046,Product_SubType_1046-2,WindowQ1,Customer_4058,ShipToCustomer_46,Key_Account_228,Region_35,Country_6
Plant_11,Plant_Type_3,Vendor_306,MAT002754,Brand_6747,Sub_Brand_73,Product_Type_1127,Product_SubType_1127-4,WindowQ1,Customer_5097,ShipToCustomer_410,Key_Account_33,Region_16,Country_5
Plant_191,Plant_Type_3,Vendor_909,MAT002222,Brand_7537,Sub_Brand_40,Product_Type_1265,Product_SubType_1265-5,WindowQ4,Customer_5493,ShipToCustomer_556,Key_Account_57,Region_4,Country_7
Plant_300,Plant_Type_2,Vendor_291,MAT001852,Brand_3252,Sub_Brand_50,Product_Type_855,Product_SubType_855-4,WindowQ3,Customer_5585,ShipToCustomer_444,Key_Account_232,Region_2,Country_8
Plant_645,Plant_Type_3,Vendor_481,MAT001638,Brand_1361,Sub_Brand_57,Product_Type_197,Product_SubType_197-5,WindowQ1,Customer_5185,ShipToCustomer_360,Key_Account_59,Region_42,Country_1
Plant_463,Plant_Type_1,Vendor_470,MAT002926,Brand_2936,Sub_Brand_55,Product_Type_565,Product_SubType_565-3,WindowQ1,Customer_3177,ShipToCustomer_821,Key_Account_196,Region_11,Country_12
Plant_607,Plant_Type_3,Vendor_54,MAT002406,Brand_5152,Sub_Brand_76,Product_Type_199,Product_SubType_199-1,WindowQ4,Customer_2930,ShipToCustomer_325,Key_Account_278,Region_10,Country_5
Plant_114,Plant_Type_2,Vendor_577,MAT002409,Brand_1140,Sub_Brand_53,Product_Type_1309,Product_SubType_1309-2,Null,Customer_3659,ShipToCustomer_317,Key_Account_226,Region_49,Country_15
Plant_253,Plant_Type_2,Vendor_847,MAT002770,Brand_7278,Sub_Brand_48,Product_Type_1275,Product_SubType_1275-2,Null,Customer_946,ShipToCustomer_581,Key_Account_33,Region_16,Country_1
Plant_581,Plant_Type_2,Vendor_240,MAT002767,Brand_217,Sub_Brand_86,Product_Type_1036,Product_SubType_1036-3,WindowQ2,Customer_4516,ShipToCustomer_148,Key_Account_334,Region_25,Country_2
Plant_292,Plant_Type_3,Vendor_119,MAT001505,Brand_5884,Sub_Brand_71,Product_Type_1083,Product_SubType_1083-3,WindowQ2,Customer_4487,ShipToCustomer_639,Key_Account_105,Region_32,Country_13
Plant_185,Plant_Type_1,Vendor_507,MAT002636,Brand_7030,Sub_Brand_100,Product_Type_1039,Product_SubType_1039-4,WindowQ3,Customer_1300,ShipToCustomer_844,Key_Account_54,Region_1,Country_2
Plant_275,Plant_Type_3,Vendor_59,MAT001245,Brand_4673,Sub_Brand_147,Product_Type_909,Product_SubType_909-3,WindowQ1,Customer_4882,ShipToCustomer_657,Key_Account_52,Region_24,Country_11
Plant_95,Plant_Type_4,Vendor_175,MAT001822,Brand_2096,Sub_Brand_69,Product_Type_1105,Product_SubType_1105-3,WindowQ4,Customer_4281,ShipToCustomer_268,Key_Account_85,Region_49,Country_13
Plant_625,Plant_Type_4,Vendor_992,MAT002694,Brand_1379,Sub_Brand_128,Product_Type_1261,Product_SubType_1261-2,WindowQ1,Customer_1611,ShipToCustomer_69,Key_Account_57,Region_4,Country_15
Plant_317,Plant_Type_1,Vendor_96,MAT000126,Brand_4723,Sub_Brand_43,Product_Type_675,Product_SubType_675-2,WindowQ2,Customer_1320,ShipToCustomer_413,Key_Account_180,Region_21,Country_13
Plant_483,Plant_Type_1,Vendor_800,MAT000726,Brand_4600,Sub_Brand_66,Product_Type_28,Product_SubType_28-2,WindowQ3,Customer_3029,ShipToCustomer_782,Key_Account_220,Region_36,Country_10
Plant_601,Plant_Type_3,Vendor_503,MAT000901,Brand_814,Sub_Brand_33,Product_Type_754,Product_SubType_754-2,WindowQ3,Customer_5966,ShipToCustomer_406,Key_Account_31,Region_44,Country_8
Plant_137,Plant_Type_2,Vendor_875,MAT002456,Brand_5464,Sub_Brand_71,Product_Type_245,Product_SubType_245-2,WindowQ2,Customer_4783,ShipToCustomer_732,Key_Account_26,Region_31,Country_14
Plant_22,Plant_Type_4,Vendor_423,MAT000472,Brand_3716,Sub_Brand_149,Product_Type_830,Product_SubType_830-4,WindowQ4,Customer_5246,ShipToCustomer_88,Key_Account_269,Region_47,Country_12
Plant_695,Plant_Type_3,Vendor_571,MAT000753,Brand_3154,Sub_Brand_54,Product_Type_470,Product_SubType_470-3,WindowQ3,Customer_5023,ShipToCustomer_130,Key_Account_111,Region_34,Country_9
Plant_586,Plant_Type_2,Vendor_299,MAT002526,Brand_1865,Sub_Brand_79,Product_Type_689,Product_SubType_689-2,WindowQ1,Customer_531,ShipToCustomer_747,Key_Account_273,Region_14,Country_6
Plant_65,Plant_Type_2,Vendor_988,MAT000048,Brand_6189,Sub_Brand_63,Product_Type_441,Product_SubType_441-3,WindowQ4,Customer_4038,ShipToCustomer_478,Key_Account_378,Region_39,Country_13
Plant_143,Plant_Type_3,Vendor_416,MAT000423,Brand_4405,Sub_Brand_114,Product_Type_1150,Product_SubType_1150-3,WindowQ1,Customer_4012,ShipToCustomer_361,Key_Account_141,Region_2,Country_8
Plant_637,Plant_Type_4,Vendor_89,MAT002571,Brand_292,Sub_Brand_20,Product_Type_429,Product_SubType_429-3,WindowQ3,Customer_2203,ShipToCustomer_748,Key_Account_153,Region_28,Country_9
Plant_73,Plant_Type_3,Vendor_23,MAT001280,Brand_1257,Sub_Brand_125,Product_Type_1410,Product_SubType_1410-1,WindowQ3,Customer_7927,ShipToCustomer_328,Key_Account_245,Region_17,Country_14
Plant_739,Plant_Type_1,Vendor_501,MAT001104,Brand_1062,Sub_Brand_146,Product_Type_1064,Product_SubType_1064-2,WindowQ1,Customer_7199,ShipToCustomer_862,Key_Account_271,Region_26,Country_4
Plant_683,Plant_Type_1,Vendor_673,MAT002521,Brand_5430,Sub_Brand_63,Product_Type_137,Product_SubType_137-2,WindowQ3,Customer_4358,ShipToCustomer_879,Key_Account_191,WorldWide,Country_2
Plant_505,Plant_Type_3,Vendor_582,MAT002894,Brand_2630,Sub_Brand_27,Product_Type_385,Product_SubType_385-3,Null,Customer_7542,ShipToCustomer_420,Key_Account_78,Region_4,Country_6
Plant_162,Plant_Type_4,Vendor_2,MAT001125,Brand_7920,Sub_Brand_99,Product_Type_21,Product_SubType_21-1,Null,Customer_3242,ShipToCustomer_912,Key_Account_174,Region_40,Country_3
Plant_454,Plant_Type_3,Vendor_480,MAT001077,Brand_6819,Sub_Brand_149,Product_Type_10,Product_SubType_10-2,WindowQ3,Customer_2332,ShipToCustomer_241,Key_Account_256,Region_39,Country_11
Plant_38,Plant_Type_3,Vendor_309,MAT000093,Brand_6858,Sub_Brand_84,Product_Type_831,Product_SubType_831-4,WindowQ3,Customer_6726,ShipToCustomer_952,Key_Account_313,Region_40,Country_10
Plant_246,Plant_Type_2,Vendor_349,MAT000510,Brand_954,Sub_Brand_101,Product_Type_1070,Product_SubType_1070-3,WindowQ3,Customer_1949,ShipToCustomer_920,Key_Account_238,Region_19,Country_14
Plant_106,Plant_Type_1,Vendor_521,MAT001240,Brand_2609,Sub_Brand_29,Product_Type_1121,Product_SubType_1121-3,WindowQ2,Customer_1837,ShipToCustomer_403,Key_Account_84,Region_40,Country_7
Plant_384,Plant_Type_4,Vendor_125,MAT002072,Brand_2783,Sub_Brand_29,Product_Type_585,Product_SubType_585-4,WindowQ3,Customer_6851,ShipToCustomer_703,Key_Account_230,Region_45,Country_13
Plant_481,Plant_Type_2,Vendor_515,MAT002742,Brand_3155,Sub_Brand_71,Product_Type_1157,Product_SubType_1157-1,WindowQ4,Customer_6493,ShipToCustomer_205,Key_Account_126,Region_22,Country_4
Plant_121,Plant_Type_2,Vendor_782,MAT000379,Brand_2703,Sub_Brand_130,Product_Type_1164,Product_SubType_1164-3,WindowQ3,Customer_7879,ShipToCustomer_756,Key_Account_219,Region_12,Country_15
Plant_44,Plant_Type_1,Vendor_194,MAT001341,Brand_7163,Sub_Brand_39,Product_Type_966,Product_SubType_966-1,WindowQ1,Customer_1396,ShipToCustomer_128,Key_Account_223,Region_38,Country_11
Plant_587,Plant_Type_1,Vendor_18,MAT000479,Brand_3835,Sub_Brand_97,Product_Type_206,Product_SubType_206-2,WindowQ3,Customer_6374,ShipToCustomer_24,Key_Account_64,Region_32,Country_14
Plant_315,Plant_Type_4,Vendor_612,MAT000797,Brand_5713,Sub_Brand_81,Product_Type_222,Product_SubType_222-3,WindowQ4,Customer_3670,ShipToCustomer_617,Key_Account_337,Region_40,Country_9
Plant_37,Plant_Type_2,Vendor_832,MAT000983,Brand_750,Sub_Brand_27,Product_Type_268,Product_SubType_268-6,WindowQ1,Customer_7478,ShipToCustomer_521,Key_Account_203,Special,Country_13
Plant_717,Plant_Type_1,Vendor_850,MAT000065,Brand_328,Sub_Brand_57,Product_Type_571,Product_SubType_571-4,WindowQ1,Customer_5425,ShipToCustomer_935,Key_Account_98,Region_18,Country_3
Plant_348,Plant_Type_4,Vendor_53,MAT000519,Brand_2137,Sub_Brand_145,Product_Type_541,Product_SubType_541-4,Null,Customer_3743,ShipToCustomer_869,Key_Account_188,Region_5,Country_10
Plant_178,Plant_Type_3,Vendor_757,MAT002088,Brand_6376,Sub_Brand_57,Product_Type_1045,Product_SubType_1045-1,Null,Customer_6047,ShipToCustomer_528,Key_Account_277,Region_29,Country_4
Plant_718,Plant_Type_2,Vendor_597,MAT000587,Brand_4236,Sub_Brand_82,Product_Type_992,Product_SubType_992-2,Null,Customer_4330,ShipToCustomer_21,Key_Account_371,Region_22,Country_7
Plant_567,Plant_Type_1,Vendor_728,MAT002659,Brand_7791,Sub_Brand_54,Product_Type_1180,Product_SubType_1180-1,WindowQ4,Customer_5311,ShipToCustomer_372,Key_Account_196,Region_11,Country_6
Plant_510,Plant_Type_4,Vendor_607,MAT002959,Brand_7118,Sub_Brand_51,Product_Type_71,Product_SubType_71-3,Null,Customer_3735,ShipToCustomer_310,Key_Account_176,Region_43,Country_14
Plant_461,Plant_Type_3,Vendor_963,MAT002394,Brand_5500,Sub_Brand_105,Product_Type_1483,Product_SubType_1483-1,WindowQ2,Customer_6063,ShipToCustomer_115,Key_Account_102,Region_48,Country_3
Plant_160,Plant_Type_2,Vendor_61,MAT002326,Brand_6387,Sub_Brand_66,Product_Type_913,Product_SubType_913-2,WindowQ2,Customer_1983,ShipToCustomer_154,Key_Account_139,Region_50,Country_12
Plant_618,Plant_Type_2,Vendor_890,MAT001790,Brand_2460,Sub_Brand_89,Product_Type_79,Product_SubType_79-2,WindowQ3,Customer_5661,ShipToCustomer_985,Key_Account_201,Region_13,Country_7
Plant_227,Plant_Type_4,Vendor_978,MAT000389,Brand_4958,Sub_Brand_121,Product_Type_999,Product_SubType_999-2,WindowQ1,Customer_7407,ShipToCustomer_258,Key_Account_380,Region_19,Country_9
Plant_123,Plant_Type_2,Vendor_467,MAT002965,Brand_4741,Sub_Brand_33,Product_Type_1242,Product_SubType_1242-3,WindowQ4,Customer_3286,ShipToCustomer_908,Key_Account_373,Region_21,Country_3
Plant_468,Plant_Type_4,Vendor_548,MAT000491,Brand_269,Sub_Brand_34,Product_Type_443,Product_SubType_443-1,Null,Customer_5363,ShipToCustomer_766,Key_Account_381,Region_49,Country_5
Plant_549,Plant_Type_2,Vendor_85,MAT001641,Brand_1071,Sub_Brand_17,Product_Type_1410,Product_SubType_1410-2,WindowQ3,Customer_2022,ShipToCustomer_278,Key_Account_165,Region_32,Country_15
Plant_437,Plant_Type_4,Vendor_619,MAT001573,Brand_2236,Sub_Brand_52,Product_Type_1413,Product_SubType_1413-2,WindowQ2,Customer_5085,ShipToCustomer_705,Key_Account_19,Region_47,Country_11
Plant_786,Plant_Type_4,Vendor_905,MAT000062,Brand_3329,Sub_Brand_104,Product_Type_678,Product_SubType_678-1,WindowQ4,Customer_4521,ShipToCustomer_928,Key_Account_340,Region_17,Country_10
Plant_714,Plant_Type_2,Vendor_54,MAT002376,Brand_4472,Sub_Brand_144,Product_Type_1129,Product_SubType_1129-4,Null,Customer_5675,ShipToCustomer_354,Key_Account_186,Region_14,Country_5
Plant_166,Plant_Type_1,Vendor_565,MAT000840,Brand_6397,Sub_Brand_111,Product_Type_378,Product_SubType_378-3,WindowQ3,Customer_289,ShipToCustomer_424,Key_Account_159,Region_45,Country_6
Plant_605,Plant_Type_1,Vendor_88,MAT001929,Brand_5780,Sub_Brand_65,Product_Type_502,Product_SubType_502-2,WindowQ3,Customer_5896,ShipToCustomer_979,Key_Account_358,Region_38,Country_7
Plant_612,Plant_Type_4,Vendor_738,MAT001110,Brand_1287,Sub_Brand_22,Product_Type_1327,Product_SubType_1327-2,WindowQ1,Customer_6574,ShipToCustomer_905,Key_Account_108,Region_14,Country_6
Plant_574,Plant_Type_3,Vendor_918,MAT001983,Brand_4764,Sub_Brand_80,Product_Type_901,Product_SubType_901-1,WindowQ2,Customer_6389,ShipToCustomer_252,Key_Account_141,Region_2,Country_11
Plant_653,Plant_Type_3,Vendor_116,MAT002438,Brand_4359,Sub_Brand_49,Product_Type_1192,Product_SubType_1192-2,WindowQ2,Customer_1113,ShipToCustomer_600,Key_Account_310,Region_5,Country_1
Plant_298,Plant_Type_2,Vendor_801,MAT001112,Brand_5634,Sub_Brand_112,Product_Type_1340,Product_SubType_1340-1,Null,Customer_2022,ShipToCustomer_278,Key_Account_165,Region_32,Country_15
Plant_782,Plant_Type_1,Vendor_424,MAT000084,Brand_4532,Sub_Brand_87,Product_Type_858,Product_SubType_858-1,WindowQ4,Customer_5745,ShipToCustomer_475,Key_Account_276,Region_3,Country_3
Plant_311,Plant_Type_2,Vendor_373,MAT001420,Brand_888,Sub_Brand_83,Product_Type_1436,Product_SubType_1436-3,WindowQ2,Customer_7644,ShipToCustomer_338,Key_Account_290,Region_22,Country_9
Plant_261,Plant_Type_2,Vendor_90,MAT000774,Brand_4304,Sub_Brand_18,Product_Type_821,Product_SubType_821-3,WindowQ3,Customer_2061,ShipToCustomer_366,Key_Account_364,Region_1,Country_14
Plant_45,Plant_Type_1,Vendor_640,MAT001797,Brand_7777,Sub_Brand_144,Product_Type_430,Product_SubType_430-4,Null,Customer_3183,ShipToCustomer_739,Key_Account_345,Region_29,Country_11
Plant_166,Plant_Type_1,Vendor_183,MAT001676,Brand_4617,Sub_Brand_122,Product_Type_403,Product_SubType_403-2,WindowQ1,Customer_4325,ShipToCustomer_472,Key_Account_106,Region_33,Country_1
Plant_347,Plant_Type_4,Vendor_689,MAT002548,Brand_2468,Sub_Brand_56,Product_Type_220,Product_SubType_220-2,Null,Customer_7245,ShipToCustomer_915,Key_Account_182,Region_20,Country_11
Plant_21,Plant_Type_4,Vendor_774,MAT001613,Brand_5778,Sub_Brand_25,Product_Type_1126,Product_SubType_1126-1,WindowQ4,Customer_7395,ShipToCustomer_551,Key_Account_88,Region_35,Country_1
Plant_10,Plant_Type_4,Vendor_746,MAT000386,Brand_2070,Sub_Brand_97,Product_Type_172,Product_SubType_172-7,WindowQ2,Customer_2408,ShipToCustomer_580,Key_Account_346,Region_9,Country_2
Plant_83,Plant_Type_4,Vendor_595,MAT000089,Brand_2694,Sub_Brand_63,Product_Type_84,Product_SubType_84-4,Null,Customer_560,ShipToCustomer_136,Key_Account_315,Region_27,Country_15
Plant_716,Plant_Type_3,Vendor_569,MAT002201,Brand_4458,Sub_Brand_126,Product_Type_1119,Product_SubType_1119-1,WindowQ2,Customer_5697,ShipToCustomer_147,Key_Account_100,Region_6,Country_2
Plant_61,Plant_Type_2,Vendor_521,MAT002076,Brand_3796,Sub_Brand_57,Product_Type_462,Product_SubType_462-2,WindowQ1,Customer_2532,ShipToCustomer_690,Key_Account_80,Region_20,Country_15
Plant_298,Plant_Type_2,Vendor_801,MAT001112,Brand_5634,Sub_Brand_112,Product_Type_1340,Product_SubType_1340-1,WindowQ4,Customer_5539,ShipToCustomer_942,Key_Account_215,Region_8,Country_10
Plant_245,Plant_Type_2,Vendor_880,MAT001799,Brand_1283,Sub_Brand_77,Product_Type_306,Product_SubType_306-3,WindowQ4,Customer_3659,ShipToCustomer_317,Key_Account_226,Region_49,Country_15
Plant_155,Plant_Type_1,Vendor_357,MAT001596,Brand_4684,Sub_Brand_86,Product_Type_783,Product_SubType_783-1,WindowQ1,Customer_5661,ShipToCustomer_985,Key_Account_201,Region_13,Country_7
Plant_227,Plant_Type_4,Vendor_978,MAT000389,Brand_4958,Sub_Brand_121,Product_Type_999,Product_SubType_999-2,WindowQ3,Customer_844,ShipToCustomer_6,Key_Account_93,Region_33,Country_5
Plant_485,Plant_Type_1,Vendor_503,MAT000388,Brand_7046,Sub_Brand_123,Product_Type_709,Product_SubType_709-6,WindowQ2,Customer_1787,ShipToCustomer_226,Key_Account_320,Region_19,Country_11
Plant_575,Plant_Type_3,Vendor_911,MAT001446,Brand_1548,Sub_Brand_109,Product_Type_1102,Product_SubType_1102-1,WindowQ1,Customer_6323,ShipToCustomer_116,Key_Account_204,Region_15,Country_13
Plant_123,Plant_Type_2,Vendor_467,MAT002965,Brand_4741,Sub_Brand_33,Product_Type_1242,Product_SubType_1242-3,WindowQ1,Customer_3286,ShipToCustomer_908,Key_Account_373,Region_21,Country_3
Plant_714,Plant_Type_2,Vendor_283,MAT001179,Brand_1979,Sub_Brand_75,Product_Type_1351,Product_SubType_1351-4,Null,Customer_5522,ShipToCustomer_70,Key_Account_331,Region_6,Country_10
Plant_630,Plant_Type_4,Vendor_574,MAT000805,Brand_5961,Sub_Brand_112,Product_Type_140,Product_SubType_140-5,Null,Customer_5602,ShipToCustomer_913,Key_Account_27,Region_27,Country_13
Plant_738,Plant_Type_2,Vendor_40,MAT000338,Brand_1022,Sub_Brand_79,Product_Type_1178,Product_SubType_1178-1,Null,Customer_2059,ShipToCustomer_651,Key_Account_40,Region_7,Country_6
Plant_775,Plant_Type_3,Vendor_94,MAT001476,Brand_2717,Sub_Brand_131,Product_Type_1314,Product_SubType_1314-1,WindowQ1,Customer_2507,ShipToCustomer_752,Key_Account_166,Region_16,Country_14
Plant_491,Plant_Type_3,Vendor_699,MAT001640,Brand_6012,Sub_Brand_131,Product_Type_787,Product_SubType_787-1,WindowQ3,Customer_1101,ShipToCustomer_958,Key_Account_128,Region_27,Country_1
Plant_409,Plant_Type_2,Vendor_271,MAT002477,Brand_5868,Sub_Brand_46,Product_Type_221,Product_SubType_221-3,WindowQ2,Customer_1810,ShipToCustomer_716,Key_Account_16,Region_6,Country_7
Plant_352,Plant_Type_3,Vendor_561,MAT001571,Brand_2501,Sub_Brand_62,Product_Type_1415,Product_SubType_1415-8,Null,Customer_1526,ShipToCustomer_8,Key_Account_116,Region_16,Country_14
Plant_212,Plant_Type_1,Vendor_107,MAT002161,Brand_1993,Sub_Brand_137,Product_Type_503,Product_SubType_503-7,WindowQ1,Customer_7467,ShipToCustomer_575,Key_Account_114,Region_9,Country_14
Plant_19,Plant_Type_2,Vendor_751,MAT000540,Brand_3507,Sub_Brand_46,Product_Type_1182,Product_SubType_1182-4,WindowQ3,Customer_2900,ShipToCustomer_848,Key_Account_398,WorldWide,Country_9
Plant_202,Plant_Type_2,Vendor_234,MAT000518,Brand_5953,Sub_Brand_135,Product_Type_1061,Product_SubType_1061-5,WindowQ4,Customer_1118,ShipToCustomer_955,Key_Account_397,Region_36,Country_3
Plant_673,Plant_Type_4,Vendor_460,MAT002236,Brand_3718,Sub_Brand_43,Product_Type_287,Product_SubType_287-2,WindowQ4,Customer_6085,ShipToCustomer_355,Key_Account_105,Region_32,Country_13
Plant_239,Plant_Type_4,Vendor_287,MAT000102,Brand_5620,Sub_Brand_148,Product_Type_1102,Product_SubType_1102-2,WindowQ4,Customer_977,ShipToCustomer_321,Key_Account_290,Region_22,Country_2
Plant_68,Plant_Type_2,Vendor_529,MAT000913,Brand_1422,Sub_Brand_101,Product_Type_1074,Product_SubType_1074-3,Null,Customer_818,ShipToCustomer_910,Key_Account_344,Region_39,Country_12
Plant_360,Plant_Type_2,Vendor_277,MAT002919,Brand_3794,Sub_Brand_148,Product_Type_1200,Product_SubType_1200-1,WindowQ1,Customer_5954,ShipToCustomer_160,Key_Account_380,Region_19,Country_5
Plant_341,Plant_Type_3,Vendor_293,MAT002023,Brand_2245,Sub_Brand_125,Product_Type_812,Product_SubType_812-3,WindowQ2,Customer_5750,ShipToCustomer_728,Key_Account_135,Region_4,Country_5
Plant_295,Plant_Type_1,Vendor_487,MAT000999,Brand_599,Sub_Brand_81,Product_Type_702,Product_SubType_702-2,WindowQ2,Customer_6972,ShipToCustomer_761,Key_Account_7,Region_5,Country_14
