SoldTo,Country,Ship to Customer
Customer_2803,Country_12,ShipToCustomer_8319
Customer_2804,Country_15,ShipToCustomer_7273
Customer_2805,Country_3,ShipToCustomer_1149
Customer_2805,Country_3,ShipToCustomer_1339
Customer_2806,Country_8,ShipToCustomer_3697
Customer_2806,Country_8,ShipToCustomer_4799
Customer_2807,Country_5,ShipToCustomer_248
Customer_2807,Country_5,ShipToCustomer_2741
Customer_2807,Country_5,ShipToCustomer_5488
Customer_2807,Country_5,ShipToCustomer_722
Customer_2808,Country_6,ShipToCustomer_2694
Customer_2808,Country_6,ShipToCustomer_3893
Customer_2808,Country_6,ShipToCustomer_9919
Customer_281,Country_5,ShipToCustomer_7231
Customer_281,Country_5,ShipToCustomer_9125
Customer_281,Country_5,ShipToCustomer_9627
Customer_2810,Country_4,ShipToCustomer_2680
Customer_2810,Country_4,ShipToCustomer_3012
Customer_2810,Country_4,ShipToCustomer_5677
Customer_2810,Country_4,ShipToCustomer_9657
Customer_2811,Country_5,ShipToCustomer_6590
Customer_2812,Country_14,ShipToCustomer_8925
Customer_2813,Country_14,ShipToCustomer_6100
Customer_2814,Country_2,ShipToCustomer_5234
Customer_2816,Country_6,ShipToCustomer_2508
Customer_2817,Country_12,ShipToCustomer_5308
Customer_2817,Country_12,ShipToCustomer_9379
Customer_2818,Country_10,ShipToCustomer_5022
Customer_2819,Country_12,ShipToCustomer_3021
Customer_282,Country_15,ShipToCustomer_5705
Customer_282,Country_15,ShipToCustomer_9420
Customer_2821,Country_8,ShipToCustomer_9146
Customer_2821,Country_8,ShipToCustomer_9256
Customer_2822,Country_15,ShipToCustomer_6706
Customer_2823,Country_9,ShipToCustomer_4353
Customer_2823,Country_9,ShipToCustomer_6998
Customer_2824,Country_11,ShipToCustomer_5211
Customer_2827,Country_15,ShipToCustomer_1187
Customer_283,Country_7,ShipToCustomer_3520
Customer_2830,Country_10,ShipToCustomer_8919
Customer_2831,Country_7,ShipToCustomer_1643
Customer_2831,Country_7,ShipToCustomer_1906
Customer_2831,Country_7,ShipToCustomer_2285
Customer_2833,Country_4,ShipToCustomer_8644
Customer_2834,Country_1,ShipToCustomer_3173
Customer_2834,Country_1,ShipToCustomer_8711
Customer_2836,Country_14,ShipToCustomer_2650
Customer_2837,Country_2,ShipToCustomer_4061
Customer_2838,Country_14,ShipToCustomer_274
Customer_2839,Country_7,ShipToCustomer_1570
Customer_2839,Country_7,ShipToCustomer_2186
Customer_284,Country_4,ShipToCustomer_3073
Customer_2843,Country_7,ShipToCustomer_9352
Customer_2844,Country_7,ShipToCustomer_8709
Customer_2846,Country_3,ShipToCustomer_6325
Customer_2848,Country_12,ShipToCustomer_460
Customer_2848,Country_12,ShipToCustomer_6238
Customer_2849,Country_3,ShipToCustomer_3463
Customer_285,Country_11,ShipToCustomer_5149
Customer_2850,Country_2,ShipToCustomer_8396
Customer_2851,Country_3,ShipToCustomer_9990
Customer_2852,Country_1,ShipToCustomer_4495
Customer_2856,Country_10,ShipToCustomer_1145
Customer_2857,Country_3,ShipToCustomer_8067
Customer_2859,Country_9,ShipToCustomer_5434
Customer_286,Country_8,ShipToCustomer_3506
Customer_2861,Country_7,ShipToCustomer_4325
Customer_2862,Country_1,ShipToCustomer_9606
Customer_2864,Country_6,ShipToCustomer_2647
Customer_2864,Country_6,ShipToCustomer_5277
Customer_2866,Country_1,ShipToCustomer_590
Customer_2867,Country_9,ShipToCustomer_539
Customer_2868,Country_13,ShipToCustomer_6683
Customer_2869,Country_15,ShipToCustomer_5367
Customer_287,Country_3,ShipToCustomer_5097
Customer_2870,Country_9,ShipToCustomer_3663
Customer_2871,Country_3,ShipToCustomer_7752
Customer_2872,Country_2,ShipToCustomer_1596
Customer_2872,Country_2,ShipToCustomer_5690
Customer_2873,Country_15,ShipToCustomer_8806
Customer_2874,Country_3,ShipToCustomer_1947
Customer_2875,Country_6,ShipToCustomer_2270
Customer_2875,Country_6,ShipToCustomer_299
Customer_2877,Country_15,ShipToCustomer_1427
Customer_2877,Country_15,ShipToCustomer_3629
Customer_2879,Country_3,ShipToCustomer_2628
Customer_2879,Country_3,ShipToCustomer_6339
Customer_2879,Country_3,ShipToCustomer_8360
Customer_2880,Country_2,ShipToCustomer_2336
Customer_2880,Country_2,ShipToCustomer_5008
Customer_2881,Country_15,ShipToCustomer_1775
Customer_2881,Country_15,ShipToCustomer_7809
Customer_2882,Country_14,ShipToCustomer_4037
Customer_2882,Country_14,ShipToCustomer_498
Customer_2884,Country_11,ShipToCustomer_2419
Customer_2884,Country_11,ShipToCustomer_3995
Customer_2885,Country_8,ShipToCustomer_9557
Customer_2886,Country_8,ShipToCustomer_6287
Customer_2886,Country_8,ShipToCustomer_7447
Customer_2888,Country_1,ShipToCustomer_853
Customer_2889,Country_3,ShipToCustomer_1614
Customer_289,Country_6,ShipToCustomer_424
Customer_289,Country_6,ShipToCustomer_7892
Customer_2891,Country_4,ShipToCustomer_2132
Customer_2891,Country_4,ShipToCustomer_6092
Customer_2893,Country_6,ShipToCustomer_6104
Customer_2897,Country_5,ShipToCustomer_1111
Customer_29,Country_5,ShipToCustomer_7310
Customer_290,Country_10,ShipToCustomer_8282
Customer_2900,Country_9,ShipToCustomer_3283
Customer_2900,Country_9,ShipToCustomer_848
Customer_2900,Country_9,ShipToCustomer_8733
Customer_2901,Country_10,ShipToCustomer_9795
Customer_2902,Country_13,ShipToCustomer_1352
Customer_2902,Country_13,ShipToCustomer_4852
Customer_2904,Country_10,ShipToCustomer_1648
Customer_2904,Country_10,ShipToCustomer_2068
Customer_2904,Country_10,ShipToCustomer_497
Customer_2905,Country_6,ShipToCustomer_6923
Customer_2906,Country_12,ShipToCustomer_2502
Customer_2907,Country_7,ShipToCustomer_7154
Customer_2909,Country_7,ShipToCustomer_1855
Customer_2909,Country_7,ShipToCustomer_2424
Customer_2909,Country_7,ShipToCustomer_4667
Customer_291,Country_10,ShipToCustomer_5555
Customer_291,Country_10,ShipToCustomer_8615
Customer_2911,Country_4,ShipToCustomer_5876
Customer_2911,Country_4,ShipToCustomer_618
Customer_2911,Country_4,ShipToCustomer_9222
Customer_2912,Country_9,ShipToCustomer_337
Customer_2912,Country_9,ShipToCustomer_438
Customer_2913,Country_14,ShipToCustomer_5181
Customer_2913,Country_14,ShipToCustomer_8606
Customer_2914,Country_3,ShipToCustomer_2095
Customer_2914,Country_3,ShipToCustomer_7386
Customer_2915,Country_10,ShipToCustomer_2176
Customer_2915,Country_10,ShipToCustomer_5940
Customer_2916,Country_12,ShipToCustomer_3616
Customer_2917,Country_1,ShipToCustomer_2360
Customer_2917,Country_1,ShipToCustomer_7080
Customer_2918,Country_10,ShipToCustomer_4356
Customer_292,Country_1,ShipToCustomer_4859
Customer_2920,Country_4,ShipToCustomer_8462
Customer_2922,Country_5,ShipToCustomer_4487
Customer_2922,Country_5,ShipToCustomer_7548
Customer_2923,Country_7,ShipToCustomer_2639
Customer_2923,Country_7,ShipToCustomer_7505
Customer_2924,Country_12,ShipToCustomer_3714
Customer_2924,Country_12,ShipToCustomer_3942
Customer_2925,Country_2,ShipToCustomer_8018
Customer_2925,Country_2,ShipToCustomer_9111
Customer_293,Country_5,ShipToCustomer_3630
Customer_293,Country_5,ShipToCustomer_4712
Customer_2930,Country_5,ShipToCustomer_325
Customer_2930,Country_5,ShipToCustomer_7068
Customer_2931,Country_2,ShipToCustomer_5289
Customer_2932,Country_7,ShipToCustomer_4841
Customer_2932,Country_7,ShipToCustomer_8847
Customer_2933,Country_6,ShipToCustomer_2643
Customer_2933,Country_6,ShipToCustomer_6670
Customer_2935,Country_4,ShipToCustomer_280
Customer_2936,Country_4,ShipToCustomer_8955
Customer_2937,Country_11,ShipToCustomer_153
Customer_2937,Country_11,ShipToCustomer_2788
Customer_2937,Country_11,ShipToCustomer_5125
Customer_2939,Country_9,ShipToCustomer_6326
Customer_2940,Country_10,ShipToCustomer_2413
Customer_2940,Country_10,ShipToCustomer_7954
Customer_2940,Country_10,ShipToCustomer_8953
Customer_2943,Country_4,ShipToCustomer_8252
Customer_2946,Country_9,ShipToCustomer_1717
Customer_2946,Country_9,ShipToCustomer_7052
Customer_2948,Country_13,ShipToCustomer_2086
Customer_2948,Country_13,ShipToCustomer_4831
Customer_2949,Country_9,ShipToCustomer_1241
Customer_295,Country_3,ShipToCustomer_99
Customer_2950,Country_15,ShipToCustomer_559
Customer_2951,Country_5,ShipToCustomer_107
Customer_2951,Country_5,ShipToCustomer_2151
Customer_2951,Country_5,ShipToCustomer_451
Customer_2951,Country_5,ShipToCustomer_5948
Customer_2953,Country_8,ShipToCustomer_7009
Customer_2953,Country_8,ShipToCustomer_7580
Customer_2953,Country_8,ShipToCustomer_8303
Customer_2955,Country_4,ShipToCustomer_3232
Customer_2956,Country_11,ShipToCustomer_9787
Customer_2957,Country_11,ShipToCustomer_3171
Customer_2957,Country_11,ShipToCustomer_3659
Customer_2957,Country_11,ShipToCustomer_8263
Customer_2957,Country_11,ShipToCustomer_946
Customer_2958,Country_14,ShipToCustomer_1538
Customer_2958,Country_14,ShipToCustomer_3181
Customer_2958,Country_14,ShipToCustomer_3317
Customer_2959,Country_10,ShipToCustomer_7675
Customer_2959,Country_10,ShipToCustomer_7774
Customer_2959,Country_10,ShipToCustomer_9083
Customer_2960,Country_11,ShipToCustomer_6650
Customer_2962,Country_12,ShipToCustomer_348
Customer_2963,Country_7,ShipToCustomer_1551
Customer_2963,Country_7,ShipToCustomer_3445
Customer_2963,Country_7,ShipToCustomer_9541
Customer_2965,Country_8,ShipToCustomer_5495
Customer_2965,Country_8,ShipToCustomer_5986
Customer_2965,Country_8,ShipToCustomer_8777
Customer_2965,Country_8,ShipToCustomer_9577
Customer_2966,Country_11,ShipToCustomer_3972
Customer_2966,Country_11,ShipToCustomer_4330
Customer_2967,Country_1,ShipToCustomer_9149
Customer_2969,Country_13,ShipToCustomer_5331
Customer_2969,Country_13,ShipToCustomer_6853
Customer_297,Country_8,ShipToCustomer_7775
Customer_2970,Country_13,ShipToCustomer_2873
Customer_2971,Country_2,ShipToCustomer_1424
Customer_2971,Country_2,ShipToCustomer_7141
Customer_2973,Country_7,ShipToCustomer_4472
Customer_2973,Country_7,ShipToCustomer_9013
Customer_2974,Country_9,ShipToCustomer_2585
Customer_2974,Country_9,ShipToCustomer_6348
Customer_2975,Country_2,ShipToCustomer_3483
Customer_2975,Country_2,ShipToCustomer_7114
Customer_2975,Country_2,ShipToCustomer_9843
Customer_2977,Country_2,ShipToCustomer_7086
Customer_2979,Country_5,ShipToCustomer_1624
Customer_2979,Country_5,ShipToCustomer_483
Customer_2979,Country_5,ShipToCustomer_7818
Customer_298,Country_1,ShipToCustomer_139
Customer_2982,Country_7,ShipToCustomer_2035
Customer_2982,Country_7,ShipToCustomer_4819
Customer_2982,Country_7,ShipToCustomer_5671
Customer_2983,Country_14,ShipToCustomer_6413
Customer_2983,Country_14,ShipToCustomer_9192
Customer_2984,Country_3,ShipToCustomer_1866
Customer_2984,Country_3,ShipToCustomer_7274
Customer_2985,Country_14,ShipToCustomer_5889
Customer_2987,Country_1,ShipToCustomer_6029
Customer_2987,Country_1,ShipToCustomer_9554
Customer_2988,Country_9,ShipToCustomer_2889
Customer_2989,Country_4,ShipToCustomer_5896
Customer_299,Country_6,ShipToCustomer_6163
Customer_2990,Country_13,ShipToCustomer_877
Customer_2991,Country_4,ShipToCustomer_1003
Customer_2992,Country_13,ShipToCustomer_7872
Customer_2992,Country_13,ShipToCustomer_8635
Customer_2993,Country_1,ShipToCustomer_5389
Customer_2993,Country_1,ShipToCustomer_5588
Customer_2993,Country_1,ShipToCustomer_8238
Customer_2997,Country_5,ShipToCustomer_4800
Customer_2998,Country_14,ShipToCustomer_9093
Customer_2999,Country_10,ShipToCustomer_3213
Customer_2999,Country_10,ShipToCustomer_5301
Customer_2999,Country_10,ShipToCustomer_7430
Customer_2999,Country_10,ShipToCustomer_9130
Customer_2999,Country_10,ShipToCustomer_9669
Customer_3,Country_5,ShipToCustomer_111
Customer_3,Country_5,ShipToCustomer_5360
Customer_300,Country_4,ShipToCustomer_4514
Customer_3000,Country_13,ShipToCustomer_1308
Customer_3000,Country_13,ShipToCustomer_8513
Customer_3000,Country_13,ShipToCustomer_9431
Customer_3002,Country_9,ShipToCustomer_9536
Customer_3003,Country_11,ShipToCustomer_3106
Customer_3003,Country_11,ShipToCustomer_7046
Customer_3004,Country_6,ShipToCustomer_4626
Customer_3004,Country_6,ShipToCustomer_4684
Customer_3004,Country_6,ShipToCustomer_5199
Customer_3005,Country_3,ShipToCustomer_1607
Customer_3006,Country_13,ShipToCustomer_3690
Customer_3006,Country_13,ShipToCustomer_6668
Customer_3007,Country_4,ShipToCustomer_904
Customer_3009,Country_5,ShipToCustomer_7279
Customer_3009,Country_5,ShipToCustomer_8780
Customer_3010,Country_12,ShipToCustomer_370
Customer_3011,Country_1,ShipToCustomer_2463
Customer_3012,Country_14,ShipToCustomer_2049
Customer_3013,Country_11,ShipToCustomer_2809
Customer_3013,Country_11,ShipToCustomer_5123
Customer_3013,Country_11,ShipToCustomer_8284
Customer_3014,Country_9,ShipToCustomer_1254
Customer_3014,Country_9,ShipToCustomer_6458
Customer_3014,Country_9,ShipToCustomer_7776
Customer_3014,Country_9,ShipToCustomer_8623
Customer_3015,Country_6,ShipToCustomer_1489
Customer_3015,Country_6,ShipToCustomer_6431
Customer_3015,Country_6,ShipToCustomer_8304
Customer_3018,Country_8,ShipToCustomer_7937
Customer_3019,Country_4,ShipToCustomer_6643
Customer_3019,Country_4,ShipToCustomer_9153
Customer_302,Country_5,ShipToCustomer_5397
Customer_302,Country_5,ShipToCustomer_803
Customer_3020,Country_4,ShipToCustomer_4053
Customer_3020,Country_4,ShipToCustomer_5151
Customer_3021,Country_4,ShipToCustomer_8345
Customer_3021,Country_4,ShipToCustomer_9097
Customer_3022,Country_10,ShipToCustomer_6878
Customer_3023,Country_6,ShipToCustomer_7433
Customer_3025,Country_10,ShipToCustomer_5400
Customer_3025,Country_10,ShipToCustomer_7063
Customer_3029,Country_10,ShipToCustomer_2414
Customer_3029,Country_10,ShipToCustomer_3432
Customer_3029,Country_10,ShipToCustomer_3748
Customer_3029,Country_10,ShipToCustomer_782
Customer_303,Country_10,ShipToCustomer_3217
Customer_303,Country_10,ShipToCustomer_4438
Customer_3030,Country_7,ShipToCustomer_315
Customer_3030,Country_7,ShipToCustomer_8776
Customer_3031,Country_7,ShipToCustomer_2161
Customer_3035,Country_8,ShipToCustomer_3725
Customer_3035,Country_8,ShipToCustomer_797
Customer_3036,Country_12,ShipToCustomer_2766
Customer_3036,Country_12,ShipToCustomer_5869
Customer_3037,Country_14,ShipToCustomer_5490
Customer_3038,Country_11,ShipToCustomer_9924
Customer_3039,Country_11,ShipToCustomer_6366
Customer_304,Country_1,ShipToCustomer_7212
Customer_304,Country_1,ShipToCustomer_8448
Customer_304,Country_1,ShipToCustomer_9587
Customer_3040,Country_15,ShipToCustomer_9918
Customer_3042,Country_11,ShipToCustomer_8407
Customer_3042,Country_11,ShipToCustomer_8818
Customer_3044,Country_13,ShipToCustomer_396
Customer_3045,Country_7,ShipToCustomer_2528
Customer_3046,Country_7,ShipToCustomer_4549
Customer_3046,Country_7,ShipToCustomer_6540
Customer_3047,Country_15,ShipToCustomer_2920
Customer_3048,Country_5,ShipToCustomer_2690
Customer_3048,Country_5,ShipToCustomer_4882
Customer_3049,Country_9,ShipToCustomer_2792
Customer_3049,Country_9,ShipToCustomer_629
Customer_3049,Country_9,ShipToCustomer_7554
Customer_305,Country_12,ShipToCustomer_4793
Customer_3051,Country_8,ShipToCustomer_5646
Customer_3053,Country_7,ShipToCustomer_3315
Customer_3053,Country_7,ShipToCustomer_4423
Customer_3053,Country_7,ShipToCustomer_9137
Customer_3054,Country_9,ShipToCustomer_2486
Customer_3054,Country_9,ShipToCustomer_5932
Customer_3055,Country_10,ShipToCustomer_3641
Customer_3055,Country_10,ShipToCustomer_4460
Customer_3055,Country_10,ShipToCustomer_9693
Customer_3056,Country_7,ShipToCustomer_7805
Customer_3056,Country_7,ShipToCustomer_9698
Customer_3059,Country_4,ShipToCustomer_8165
Customer_306,Country_12,ShipToCustomer_971
Customer_3060,Country_15,ShipToCustomer_2869
Customer_3060,Country_15,ShipToCustomer_7816
Customer_3061,Country_15,ShipToCustomer_3266
Customer_3063,Country_9,ShipToCustomer_2801
Customer_3063,Country_9,ShipToCustomer_3203
Customer_3063,Country_9,ShipToCustomer_9967
Customer_3064,Country_4,ShipToCustomer_4068
Customer_3064,Country_4,ShipToCustomer_7744
Customer_3066,Country_7,ShipToCustomer_5791
Customer_3066,Country_7,ShipToCustomer_6837
Customer_3067,Country_12,ShipToCustomer_1694
Customer_3067,Country_12,ShipToCustomer_9631
Customer_3068,Country_9,ShipToCustomer_7465
Customer_3068,Country_9,ShipToCustomer_9494
Customer_3069,Country_7,ShipToCustomer_183
Customer_3069,Country_7,ShipToCustomer_5090
Customer_3069,Country_7,ShipToCustomer_7286
Customer_307,Country_15,ShipToCustomer_1873
Customer_3070,Country_3,ShipToCustomer_345
Customer_3071,Country_3,ShipToCustomer_9422
Customer_3072,Country_10,ShipToCustomer_2787
Customer_3072,Country_10,ShipToCustomer_6933
Customer_3074,Country_1,ShipToCustomer_8995
Customer_3074,Country_1,ShipToCustomer_9965
Customer_3075,Country_15,ShipToCustomer_3891
Customer_3075,Country_15,ShipToCustomer_6597
Customer_3076,Country_7,ShipToCustomer_3552
Customer_3076,Country_7,ShipToCustomer_7709
Customer_3076,Country_7,ShipToCustomer_8264
Customer_3078,Country_8,ShipToCustomer_6144
Customer_3079,Country_7,ShipToCustomer_6482
Customer_308,Country_6,ShipToCustomer_3275
Customer_3080,Country_4,ShipToCustomer_4890
Customer_3082,Country_14,ShipToCustomer_5217
Customer_3083,Country_14,ShipToCustomer_6193
Customer_3084,Country_12,ShipToCustomer_2640
Customer_3084,Country_12,ShipToCustomer_9287
Customer_3085,Country_12,ShipToCustomer_7250
Customer_3086,Country_9,ShipToCustomer_9533
Customer_3088,Country_1,ShipToCustomer_5074
Customer_3089,Country_10,ShipToCustomer_1653
Customer_3089,Country_10,ShipToCustomer_2076
Customer_309,Country_7,ShipToCustomer_2976
Customer_309,Country_7,ShipToCustomer_6011
Customer_309,Country_7,ShipToCustomer_7032
Customer_3090,Country_4,ShipToCustomer_3239
Customer_3091,Country_2,ShipToCustomer_1488
Customer_3091,Country_2,ShipToCustomer_8556
Customer_3092,Country_13,ShipToCustomer_1660
Customer_3092,Country_13,ShipToCustomer_6919
Customer_3093,Country_2,ShipToCustomer_9772
Customer_3094,Country_12,ShipToCustomer_4801
Customer_3095,Country_2,ShipToCustomer_1818
Customer_3095,Country_2,ShipToCustomer_5112
Customer_3095,Country_2,ShipToCustomer_7730
Customer_3097,Country_15,ShipToCustomer_4689
Customer_3098,Country_11,ShipToCustomer_3720
Customer_3098,Country_11,ShipToCustomer_5328
Customer_3099,Country_13,ShipToCustomer_2405
Customer_3099,Country_13,ShipToCustomer_4988
Customer_3099,Country_13,ShipToCustomer_5521
Customer_3099,Country_13,ShipToCustomer_6866
Customer_3099,Country_13,ShipToCustomer_8579
Customer_3100,Country_13,ShipToCustomer_2527
Customer_3100,Country_13,ShipToCustomer_5550
Customer_3100,Country_13,ShipToCustomer_872
Customer_3101,Country_5,ShipToCustomer_948
Customer_3103,Country_4,ShipToCustomer_4141
Customer_3104,Country_5,ShipToCustomer_3767
Customer_3105,Country_2,ShipToCustomer_4851
Customer_3106,Country_7,ShipToCustomer_1944
Customer_3106,Country_7,ShipToCustomer_4315
Customer_3106,Country_7,ShipToCustomer_6432
Customer_3107,Country_14,ShipToCustomer_2052
Customer_3107,Country_14,ShipToCustomer_2290
Customer_3107,Country_14,ShipToCustomer_2780
Customer_3107,Country_14,ShipToCustomer_382
Customer_3107,Country_14,ShipToCustomer_6856
Customer_3107,Country_14,ShipToCustomer_8243
Customer_3107,Country_14,ShipToCustomer_9782
Customer_3108,Country_13,ShipToCustomer_2398
Customer_3108,Country_13,ShipToCustomer_254
Customer_3108,Country_13,ShipToCustomer_4262
Customer_3108,Country_13,ShipToCustomer_4583
Customer_3108,Country_13,ShipToCustomer_7499
Customer_3108,Country_13,ShipToCustomer_8378
Customer_3109,Country_8,ShipToCustomer_6117
Customer_311,Country_3,ShipToCustomer_9329
Customer_3110,Country_12,ShipToCustomer_4716
