customer,sales_qty_2021,sales_qty_2022,sales_qty_2023,sales_qty_2024,net_sales_2021,net_sales_2022,net_sales_2023,net_sales_2024,p2_2021,p2_2022,p2_2023,p2_2024,qty_2021_score,qty_2022_score,qty_2023_score,qty_2024_score,sales_2021_score,sales_2022_score,sales_2023_score,sales_2024_score,p2_2021_score,p2_2022_score,p2_2023_score,p2_2024_score,qty_2021_score_desc,qty_2022_score_desc,qty_2023_score_desc,qty_2024_score_desc,sales_2021_score_desc,sales_2022_score_desc,sales_2023_score_desc,sales_2024_score_desc,p2_2021_score_desc,p2_2022_score_desc,p2_2023_score_desc,p2_2024_score_desc,material_portfolio,material_portfolio_desc,brand_portfolio,brand_portfolio_desc,product_type_portfolio,product_type_portfolio_desc,material_portfolio_score,brand_portfolio_score,product_type_portfolio_score,material_portfolio_score_desc,brand_portfolio_score_desc,product_type_portfolio_score_desc,feature_tag_null,feature_tag_q1,feature_tag_q2,feature_tag_q3,feature_tag_q4,feature_tag_null_score,feature_tag_q1_score,feature_tag_q2_score,feature_tag_q3_score,feature_tag_q4_score,relationship_score,market_position_score,market_position_desc_new,relationship_desc_new
Customer_2979,16495017,16182851,16788205,27503805,924187428.45,779719030.76,912551528.05,1650915971.06,498002143.94,357026586.89,465811887.49,819350205.9,1,1,1,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,Neglectable,Neglectable,Neglectable,Low,Neglectable,Neglectable,Neglectable,Low,Neglectable,Neglectable,Neglectable,Low,4,"MAT001983, MAT002271, MAT002287, MAT001136",4,"Brand_4764, Brand_3915, Brand_20, Brand_2680",4,"Product_Type_901, Product_Type_489, Product_Type_208, Product_Type_1381",2,2,2,several,several,several,42,10,14,12,7,1,2,1,3,1,2.0,2.0,Market Follower,Transactional
Customer_298,26898553,26309804,27052910,27382847,1540565731.17,1577184211.78,1614351359.91,1824065098.68,771412180.92,719024133.86,793689476.0,931511190.98,2,2,2,2,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,High,4,"MAT002513, MAT000852, MAT000225, MAT000627",4,"Brand_7503, Brand_5500, Brand_6187, Brand_7242",4,"Product_Type_326, Product_Type_751, Product_Type_497, Product_Type_1146",2,2,2,several,several,several,52,13,12,11,12,3,3,1,2,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_2990,30364226,24093048,21537046,22860597,1699182652.05,1459549831.36,1450765491.59,1562364746.26,874311500.28,696622877.1800001,685813274.35,721233836.29,4,1,1,1,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,High,Neglectable,Neglectable,Neglectable,Medium,Neglectable,Neglectable,Low,Medium,Neglectable,Neglectable,Low,4,"MAT001817, MAT002191, MAT001226, MAT002861",4,"Brand_2244, Brand_3790, Brand_5533, Brand_4436",4,"Product_Type_859, Product_Type_783, Product_Type_250, Product_Type_273",2,2,2,several,several,several,45,12,9,11,8,2,3,1,2,1,2.0,2.0,Market Follower,Transactional
Customer_3,31092250,31645661,34459339,32943047,1875563389.77,1854226418.2,1859115814.78,1633897058.32,954731531.6,912752863.27,858690481.13,812272607.9499999,4,4,5,4,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,High,High,Strategic,High,High,High,High,Low,High,Medium,Medium,Low,4,"MAT001512, MAT001917, MAT002976, MAT002014",4,"Brand_6926, Brand_187, Brand_866, Brand_6000",4,"Product_Type_185, Product_Type_741, Product_Type_776, Product_Type_1427",2,2,2,several,several,several,54,13,13,16,12,4,3,1,1,1,5.0,2.0,Market Follower,Partnership
Customer_3007,25417672,16646401,26079006,20658764,1627850242.6,951881504.32,1284140585.24,1393288135.66,856859857.95,476390807.05,650101388.91,861450620.5,2,1,2,1,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,Low,Neglectable,Low,Neglectable,Low,Neglectable,Neglectable,Neglectable,Medium,Neglectable,Neglectable,Medium,4,"MAT000737, MAT002442, MAT002806, MAT000939",4,"Brand_7650, Brand_7713, Brand_3335, Brand_6059",4,"Product_Type_543, Product_Type_661, Product_Type_207, Product_Type_1406",2,2,2,several,several,several,41,8,7,8,10,1,1,1,1,2,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_3010,33321656,23645156,25822584,31438975,1785356546.09,1434424041.53,1655544354.66,1891493652.64,852033392.49,641687522.39,853118002.63,763816303.91,4,1,2,4,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,High,Neglectable,Low,High,Medium,Neglectable,Low,High,Medium,Neglectable,Medium,Low,4,"MAT000520, MAT001639, MAT002016, MAT002677",4,"Brand_6144, Brand_2785, Brand_3371, Brand_3835",4,"Product_Type_535, Product_Type_295, Product_Type_882, Product_Type_55",2,2,2,several,several,several,59,13,8,12,9,5,3,1,3,1,2.0,3.0,Faster Growing than Market,Transactional
Customer_302,27629443,25871732,33953581,29782911,1399417928.56,1747307049.51,1974410285.26,1806796415.0,886474444.78,757462814.35,1112426553.38,845284438.63,2,2,5,3,1.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,Low,Low,Strategic,Medium,Neglectable,Medium,High,High,Medium,Low,Strategic,Medium,4,"MAT001486, MAT001046, MAT000366, MAT002155",4,"Brand_309, Brand_7481, Brand_2093, Brand_6160",4,"Product_Type_684, Product_Type_222, Product_Type_959, Product_Type_702",2,2,2,several,several,several,55,10,13,19,10,4,2,1,1,2,4.0,2.0,Market Follower,Advanced Business Ties
Customer_3029,19005645,19899399,23246891,24134397,1371296158.71,1147648458.65,1545620698.45,1781634511.91,744812927.59,575313350.64,792764704.99,863228962.59,1,1,1,1,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Low,Medium,Low,Neglectable,Low,Medium,4,"MAT001573, MAT000726, MAT001392, MAT001339",4,"Brand_2236, Brand_4600, Brand_5562, Brand_1003",4,"Product_Type_1413, Product_Type_28, Product_Type_950, Product_Type_412",2,2,2,several,several,several,32,9,8,11,11,1,1,1,2,2,2.0,2.0,Market Follower,Transactional
Customer_3030,22982648,23206608,25194809,26560602,1363505284.45,1478129592.91,1455568007.29,1500581175.47,752780645.54,684723056.48,908450027.33,755387106.77,1,1,1,2,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,Neglectable,Neglectable,Neglectable,Low,Neglectable,Low,Neglectable,Low,Low,Neglectable,Medium,Low,4,"MAT001542, MAT001967, MAT000084, MAT000759",4,"Brand_3073, Brand_3991, Brand_4532, Brand_3742",4,"Product_Type_623, Product_Type_1204, Product_Type_858, Product_Type_177",2,2,2,several,several,several,55,11,4,11,8,4,2,1,2,1,2.0,2.0,Market Follower,Transactional
Customer_3035,19995489,25355668,30925937,24417404,1390237013.16,1475096823.34,1599995522.38,1404181542.98,742757914.66,646042867.32,803626703.84,596645309.69,1,2,4,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,Neglectable,Low,High,Neglectable,Neglectable,Neglectable,Low,Neglectable,Low,Neglectable,Low,Neglectable,4,"MAT001201, MAT001132, MAT000055, MAT002184",4,"Brand_26, Brand_3723, Brand_817, Brand_6093",4,"Product_Type_683, Product_Type_322, Product_Type_1462, Product_Type_1329",2,2,2,several,several,several,47,9,9,18,6,2,1,1,1,1,2.0,2.0,Market Follower,Transactional
Customer_3044,22916132,26107249,22619915,23451335,1440108478.78,1739375428.26,1449287863.36,1355071176.65,785405315.95,1025609184.69,517449629.86,537686649.3,1,2,1,1,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,Neglectable,Low,Neglectable,Neglectable,Neglectable,Medium,Neglectable,Neglectable,Low,High,Neglectable,Neglectable,4,"MAT000704, MAT001033, MAT000710, MAT002346",4,"Brand_3136, Brand_4383, Brand_4549, Brand_6589",4,"Product_Type_1304, Product_Type_1485, Product_Type_1077, Product_Type_812",2,2,2,several,several,several,51,12,9,10,7,3,3,1,2,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_3049,33670644,43441378,36593994,32617768,1915059874.38,2472545767.47,2211638744.98,1828302621.02,998801663.48,1321051224.6599998,1105256059.6,973249282.64,5,5,5,4,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Strategic,Strategic,Strategic,High,High,Strategic,Strategic,High,High,Strategic,Strategic,High,4,"MAT001422, MAT002183, MAT002985, MAT000737",4,"Brand_635, Brand_3409, Brand_7949, Brand_7650",4,"Product_Type_1237, Product_Type_140, Product_Type_1071, Product_Type_543",2,2,2,several,several,several,58,16,17,16,15,5,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_306,27276669,31882204,30500297,36781702,1559123564.53,1839028622.52,1631832228.42,2229184011.42,803875491.12,839099246.23,853064912.25,1189468074.73,2,4,4,5,2.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,Low,High,High,Strategic,Low,High,Low,Strategic,Low,Medium,Medium,Strategic,4,"MAT002306, MAT001312, MAT001431, MAT002602",4,"Brand_1722, Brand_4767, Brand_7308, Brand_1512",4,"Product_Type_820, Product_Type_322, Product_Type_128, Product_Type_1175",2,2,2,several,several,several,47,14,14,14,17,2,1,1,1,1,1.0,1.0,Niche Player,Opportunistic
Customer_3069,30418088,31739516,32446647,34029469,1721516900.77,1827093705.86,1700448017.29,1936406389.37,929154294.79,880865098.65,881509842.31,1095500165.53,4,4,4,5,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,High,High,High,Strategic,Medium,High,Medium,High,High,Medium,Medium,Strategic,4,"MAT000462, MAT001529, MAT000037, MAT000020",4,"Brand_3151, Brand_7531, Brand_6799, Brand_4362",4,"Product_Type_315, Product_Type_859, Product_Type_407, Product_Type_512",2,2,2,several,several,several,53,15,16,11,15,4,1,1,2,1,3.0,2.0,Market Follower,Pure Business
Customer_3070,31389281,27826464,26421591,23832507,1681772868.98,1667919480.44,1707110024.19,1531304341.57,794171507.0600001,825530975.05,893333359.09,821498610.19,4,3,2,1,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,High,Medium,Low,Neglectable,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,4,"MAT000267, MAT000197, MAT000652, MAT002470",4,"Brand_1055, Brand_1894, Brand_5958, Brand_2293",4,"Product_Type_509, Product_Type_527, Product_Type_1218, Product_Type_227",2,2,2,several,several,several,49,8,14,15,15,3,1,1,1,1,2.0,3.0,Faster Growing than Market,Transactional
Customer_3100,30004385,31547517,25051565,27392671,1840073048.46,1944791768.25,1600728090.83,1767206613.29,1011315318.35,966480231.86,812937811.37,918596868.95,3,4,1,2,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,Medium,High,Neglectable,Low,High,High,Low,Medium,High,High,Low,Medium,4,"MAT000531, MAT001300, MAT001504, MAT001262",4,"Brand_4958, Brand_2538, Brand_7261, Brand_4508",4,"Product_Type_310, Product_Type_405, Product_Type_1155, Product_Type_30",2,2,2,several,several,several,51,11,12,14,18,3,2,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_3101,34181535,30085002,30069756,31711908,2092977482.91,1823441366.91,1940125629.64,1851817085.97,891146902.49,944622428.7,1059712934.42,1059188459.13,5,3,3,4,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Strategic,Medium,Medium,High,Strategic,High,High,High,Medium,High,High,High,4,"MAT001312, MAT000178, MAT000550, MAT002995",4,"Brand_4767, Brand_6416, Brand_1429, Brand_6065",4,"Product_Type_322, Product_Type_963, Product_Type_355, Product_Type_962",2,2,2,several,several,several,58,14,20,13,12,5,1,1,3,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_3107,27129916,29838282,29749085,25209028,1529605902.83,1676553473.26,1722599221.93,1604062350.53,867968332.49,994438581.39,866731232.34,741964393.6,2,3,3,2,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,Low,Medium,Medium,Low,Low,Medium,Medium,Low,Medium,High,Medium,Low,4,"MAT002567, MAT001640, MAT001145, MAT002488",4,"Brand_1582, Brand_6012, Brand_6642, Brand_3578",4,"Product_Type_678, Product_Type_787, Product_Type_356, Product_Type_1009",2,2,2,several,several,several,46,19,12,13,8,2,1,1,3,1,2.0,1.0,Niche Player,Transactional
Customer_3108,34366980,30601199,24380901,29651646,1921275284.37,1909609784.32,1458402844.89,1679975792.85,814106853.89,1067044831.39,670748334.5,773253039.21,5,4,1,3,4.0,4.0,1.0,3.0,2.0,5.0,1.0,2.0,Strategic,High,Neglectable,Medium,High,High,Neglectable,Medium,Low,Strategic,Neglectable,Low,4,"MAT002681, MAT002321, MAT002240, MAT002994",4,"Brand_3388, Brand_3071, Brand_6564, Brand_261",4,"Product_Type_58, Product_Type_50, Product_Type_1205, Product_Type_996",2,2,2,several,several,several,52,15,16,10,9,3,1,1,2,1,2.0,1.0,Niche Player,Transactional
Customer_3117,29158771,29056824,33283595,22329474,1684498215.82,1887562597.06,2300183372.48,1356737145.85,878261005.68,1083832030.9,1283068935.38,617865379.01,3,3,4,1,3.0,4.0,5.0,1.0,3.0,5.0,5.0,1.0,Medium,Medium,High,Neglectable,Medium,High,Strategic,Neglectable,Medium,Strategic,Strategic,Neglectable,4,"MAT002610, MAT002123, MAT000785, MAT001549",4,"Brand_2365, Brand_1123, Brand_4418, Brand_4958",4,"Product_Type_1145, Product_Type_839, Product_Type_1129, Product_Type_50",2,2,2,several,several,several,50,17,14,16,8,3,1,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_3146,27710582,25964368,24149026,27776176,1751415018.99,1570928044.21,1595301934.75,1683892376.3,864016633.15,887049999.37,855148866.75,939923276.68,2,2,1,3,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,Low,Low,Neglectable,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,High,4,"MAT000593, MAT001898, MAT000524, MAT002818",4,"Brand_2147, Brand_5783, Brand_43, Brand_7326",4,"Product_Type_1408, Product_Type_625, Product_Type_960, Product_Type_1119",2,2,2,several,several,several,44,16,13,9,9,2,1,1,1,1,5.0,5.0,Innovative & Faster Growing than Market,Partnership
Customer_315,23172803,28154802,30129167,25196777,1450893067.78,1653509605.3,1861900282.43,1401572058.46,747233405.18,698917541.9300001,846246760.14,624982829.72,1,3,3,2,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,Neglectable,Medium,Medium,Low,Neglectable,Medium,High,Neglectable,Low,Neglectable,Medium,Neglectable,4,"MAT002324, MAT002523, MAT002177, MAT002571",4,"Brand_3249, Brand_7864, Brand_3004, Brand_292",4,"Product_Type_501, Product_Type_1424, Product_Type_531, Product_Type_429",2,2,2,several,several,several,47,8,14,15,8,2,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_3155,26709675,25639124,30574821,31342028,1571011397.41,1517669429.6,1888113301.96,1926657820.93,638330765.67,709397965.87,888671901.8,881028892.26,2,2,4,4,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,Low,Low,High,High,Low,Low,High,High,Neglectable,Neglectable,Medium,Medium,4,"MAT002692, MAT002285, MAT000414, MAT000985",4,"Brand_5515, Brand_4548, Brand_2031, Brand_456",4,"Product_Type_495, Product_Type_797, Product_Type_1367, Product_Type_1458",2,2,2,several,several,several,37,15,11,16,15,1,1,2,1,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_3157,28358453,27820362,27120339,29687340,1717356092.12,1533586505.15,1936573518.21,1953540187.27,837360029.4,626088848.07,1020700120.52,929410273.74,3,3,2,3,3.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,Medium,Medium,Low,Medium,Medium,Low,High,High,Medium,Neglectable,High,High,4,"MAT001850, MAT002107, MAT001588, MAT002652",4,"Brand_3281, Brand_1035, Brand_5977, Brand_6109",4,"Product_Type_991, Product_Type_422, Product_Type_178, Product_Type_215",2,2,2,several,several,several,52,18,9,14,11,3,1,1,1,2,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_3158,26363339,30038029,36210755,33292212,1738783512.11,1561630582.3,2226548919.2200003,1851358253.01,724712551.84,804535729.65,1133746210.44,935564452.18,2,3,5,5,3.0,2.0,5.0,4.0,2.0,2.0,5.0,4.0,Low,Medium,Strategic,Strategic,Medium,Low,Strategic,High,Low,Low,Strategic,High,4,"MAT000713, MAT000995, MAT000285, MAT002995",4,"Brand_4773, Brand_5273, Brand_2326, Brand_6065",4,"Product_Type_1344, Product_Type_710, Product_Type_268, Product_Type_962",2,2,2,several,several,several,40,16,17,15,18,1,1,1,1,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_3159,22768573,23845827,24749991,24549656,1281352322.75,1359041076.41,1740397582.01,1390249587.13,569972129.64,665581826.31,822114334.86,807017032.83,1,1,1,1,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Medium,Neglectable,Neglectable,Neglectable,Medium,Low,3,"MAT002110, MAT001456, MAT002362",3,"Brand_1139, Brand_1736, Brand_7385",3,"Product_Type_1421, Product_Type_1468, Product_Type_120",2,2,2,several,several,several,43,11,10,8,7,1,2,2,1,1,3.0,2.0,Market Follower,Pure Business
Customer_3160,26012585,32070754,29375316,33368000,1579286857.7,1603236691.58,1740897750.58,2084024546.4,756665091.6,834267329.2,897226235.25,1258232173.3,2,4,3,5,2.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,Low,High,Medium,Strategic,Low,Low,Medium,Strategic,Low,Medium,Medium,Strategic,4,"MAT001683, MAT001510, MAT000146, MAT000802",4,"Brand_3740, Brand_3862, Brand_7131, Brand_5923",4,"Product_Type_294, Product_Type_493, Product_Type_93, Product_Type_727",2,2,2,several,several,several,41,16,22,13,14,1,1,1,3,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_3171,33552686,32314833,33740777,28286342,1777309707.98,1835576395.78,2143411695.08,1676308153.81,751681695.56,1029541691.72,1113538972.04,842047098.22,5,4,5,3,3.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,Strategic,High,Strategic,Medium,Medium,High,Strategic,Medium,Low,High,Strategic,Medium,4,"MAT002672, MAT000102, MAT000941, MAT001862",4,"Brand_1054, Brand_5620, Brand_2946, Brand_6870",4,"Product_Type_431, Product_Type_1102, Product_Type_643, Product_Type_1228",2,2,2,several,several,several,57,21,11,9,12,4,1,2,1,1,5.0,1.0,Niche Player,Partnership
Customer_3177,33427773,31958286,31616797,32577222,2125340686.8,1763961682.28,2078299110.46,1907929688.54,1306621918.99,893135538.45,1017461554.42,945939556.0,5,4,4,4,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,Strategic,High,High,High,Strategic,Medium,Strategic,High,Strategic,Medium,High,High,4,"MAT000151, MAT002276, MAT002926, MAT000060",4,"Brand_6364, Brand_5985, Brand_2936, Brand_483",4,"Product_Type_344, Product_Type_1029, Product_Type_565, Product_Type_951",2,2,2,several,several,several,56,14,12,15,8,4,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_3183,27580444,31264975,28424273,32396184,1625487027.68,2089596261.57,1496039966.93,1980118374.86,794887165.6,1129088677.63,708897870.04,1126590088.25,2,4,3,4,2.0,5.0,2.0,4.0,2.0,5.0,1.0,5.0,Low,High,Medium,High,Low,Strategic,Low,High,Low,Strategic,Neglectable,Strategic,4,"MAT001797, MAT002068, MAT002548, MAT000588",4,"Brand_7777, Brand_7706, Brand_2468, Brand_4175",4,"Product_Type_430, Product_Type_776, Product_Type_220, Product_Type_1039",2,2,2,several,several,several,57,9,16,19,8,4,1,1,1,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_3185,28690901,19813384,27038735,30308677,1746039830.82,1145461128.47,1715481211.48,1875120368.91,820604702.92,480130347.24,728009869.39,1136228467.48,3,1,2,4,3.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,Medium,Neglectable,Low,High,Medium,Neglectable,Medium,High,Low,Neglectable,Neglectable,Strategic,4,"MAT000704, MAT001649, MAT001219, MAT000568",4,"Brand_3136, Brand_6492, Brand_3031, Brand_3437",4,"Product_Type_1304, Product_Type_135, Product_Type_1094, Product_Type_684",2,2,2,several,several,several,51,8,11,11,15,3,1,2,2,1,4.0,4.0,Innovative,Advanced Business Ties
Customer_3192,33353921,22945938,29352439,28475340,1838597907.13,1297192779.89,1677388497.62,1703311643.83,957111666.05,632303188.25,743634579.52,882017442.72,4,1,3,3,4.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,High,Neglectable,Medium,Medium,High,Neglectable,Medium,Medium,High,Neglectable,Low,Medium,4,"MAT000142, MAT001793, MAT000499, MAT001000",4,"Brand_4494, Brand_190, Brand_3225, Brand_6037",4,"Product_Type_398, Product_Type_802, Product_Type_524, Product_Type_1024",2,2,2,several,several,several,57,16,11,13,7,4,1,2,3,1,1.0,4.0,Innovative,Opportunistic
Customer_3200,52371032,57299970,62857752,61427534,3142525163.13,3494872022.57,3636399411.52,3664816330.47,1633132754.15,1794150485.5,1925580817.82,1590890627.77,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT000446, MAT001641, MAT002737, MAT002834, MAT002356, MAT002225, MAT001654, MAT002260",8,"Brand_7443, Brand_1071, Brand_6147, Brand_273, Brand_5801, Brand_1776, Brand_5616, Brand_3023",8,"Product_Type_1060, Product_Type_1410, Product_Type_1110, Product_Type_699, Product_Type_562, Product_Type_2, Product_Type_766, Product_Type_1488",4,4,4,Many,Many,Many,114,19,17,35,23,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_3215,23810439,27886440,28878671,31047299,1521707793.01,1705240349.47,1797949706.35,1660143795.43,773175275.36,888350167.13,755335479.07,865330986.04,1,3,3,4,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,Neglectable,Medium,Medium,High,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,4,"MAT000030, MAT001917, MAT000936, MAT002962",4,"Brand_956, Brand_187, Brand_4881, Brand_6097",4,"Product_Type_48, Product_Type_741, Product_Type_1058, Product_Type_13",2,2,2,several,several,several,49,18,10,12,14,3,1,2,3,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_3230,28223462,25069819,25209380,26350490,1894492118.1,1308418849.18,1472023981.44,1598476299.33,920770897.87,750809853.96,682614016.67,726103442.48,3,2,1,2,4.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,Medium,Low,Neglectable,Low,High,Neglectable,Neglectable,Low,High,Low,Neglectable,Low,4,"MAT001484, MAT002043, MAT002142, MAT001209",4,"Brand_5087, Brand_7977, Brand_6507, Brand_1915",4,"Product_Type_604, Product_Type_1433, Product_Type_390, Product_Type_512",2,2,2,several,several,several,54,14,5,14,8,4,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_3242,32153422,32060783,29786364,26465998,2045644936.36,1950824281.15,1897663406.38,1775865297.16,1023875575.35,930115264.1,930335571.7,930836002.22,4,4,3,2,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,High,High,Medium,Low,High,High,High,Medium,High,High,High,High,4,"MAT000661, MAT001125, MAT000037, MAT001915",4,"Brand_7918, Brand_7920, Brand_6799, Brand_5009",4,"Product_Type_877, Product_Type_21, Product_Type_407, Product_Type_506",2,2,2,several,several,several,53,9,18,9,7,4,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_3249,35514206,35217333,24302174,24857918,2123112464.32,2090884336.47,1620182580.94,1493798098.44,1082287399.05,1052812937.11,805227323.8,754691342.37,5,5,1,1,5.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,Strategic,Strategic,Neglectable,Neglectable,Strategic,Strategic,Low,Low,Strategic,Strategic,Low,Low,4,"MAT002669, MAT000741, MAT001106, MAT002196",4,"Brand_1395, Brand_736, Brand_3574, Brand_5984",4,"Product_Type_1340, Product_Type_206, Product_Type_424, Product_Type_246",2,2,2,several,several,several,42,16,16,15,13,1,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_3254,23732194,27203267,29763036,27441557,1266903634.02,1481696819.33,1999008528.54,1576106707.16,529720037.0,781667235.3100001,1071054308.22,801254206.5,1,2,3,2,1.0,2.0,4.0,2.0,1.0,2.0,5.0,2.0,Neglectable,Low,Medium,Low,Neglectable,Low,High,Low,Neglectable,Low,Strategic,Low,4,"MAT000475, MAT001152, MAT000833, MAT000736",4,"Brand_412, Brand_5638, Brand_3894, Brand_3579",4,"Product_Type_424, Product_Type_853, Product_Type_286, Product_Type_1454",2,2,2,several,several,several,53,5,12,7,14,4,1,1,1,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
