MATERIAL,BRAND,SUB_BRAND
MAT003025,Brand_5132,Sub_Brand_117
MAT003026,Brand_2928,Sub_Brand_69
MAT003027,Brand_582,Sub_Brand_137
MAT003028,Brand_6444,Sub_Brand_105
MAT003029,Brand_3312,Sub_Brand_130
MAT003030,Brand_5260,Sub_Brand_129
MAT003031,Brand_3716,Sub_Brand_119
MAT003032,Brand_1874,Sub_Brand_76
MAT003033,Brand_7479,Sub_Brand_53
MAT003034,Brand_7039,Sub_Brand_74
MAT003035,Brand_7971,Sub_Brand_147
MAT003036,Brand_5748,Sub_Brand_53
MAT003037,Brand_1884,Sub_Brand_135
MAT003038,Brand_4611,Sub_Brand_38
MAT003039,Brand_7684,Sub_Brand_72
MAT003040,Brand_5989,Sub_Brand_117
MAT003041,Brand_1815,Sub_Brand_32
MAT003042,Brand_2499,Sub_Brand_117
MAT003043,Brand_129,Sub_Brand_60
MAT003044,Brand_7256,Sub_Brand_7
MAT003045,Brand_874,Sub_Brand_75
MAT003046,Brand_4862,Sub_Brand_23
MAT003047,Brand_428,Sub_Brand_3
MAT003048,Brand_5216,Sub_Brand_45
MAT003049,Brand_5960,Sub_Brand_59
MAT003050,Brand_6119,Sub_Brand_78
MAT003051,Brand_822,Sub_Brand_100
MAT003052,Brand_6125,Sub_Brand_132
MAT003053,Brand_2310,Sub_Brand_8
MAT003054,Brand_7440,Sub_Brand_124
MAT003055,Brand_7443,Sub_Brand_89
MAT003056,Brand_5153,Sub_Brand_137
MAT003057,Brand_7255,Sub_Brand_98
MAT003058,Brand_1315,Sub_Brand_40
MAT003059,Brand_4644,Sub_Brand_109
MAT003060,Brand_6245,Sub_Brand_126
MAT003061,Brand_1144,Sub_Brand_118
MAT003062,Brand_4100,Sub_Brand_46
MAT003063,Brand_6516,Sub_Brand_15
MAT003064,Brand_1452,Sub_Brand_139
MAT003065,Brand_1435,Sub_Brand_138
MAT003066,Brand_312,Sub_Brand_5
MAT003067,Brand_3657,Sub_Brand_78
MAT003068,Brand_6228,Sub_Brand_11
MAT003069,Brand_1791,Sub_Brand_141
MAT003070,Brand_1605,Sub_Brand_89
MAT003071,Brand_7174,Sub_Brand_73
MAT003072,Brand_6304,Sub_Brand_115
MAT003073,Brand_1112,Sub_Brand_97
MAT003074,Brand_5550,Sub_Brand_117
MAT003075,Brand_1172,Sub_Brand_120
MAT003076,Brand_7087,Sub_Brand_94
MAT003077,Brand_3145,Sub_Brand_51
MAT003078,Brand_52,Sub_Brand_109
MAT003079,Brand_4560,Sub_Brand_124
MAT003080,Brand_3773,Sub_Brand_18
MAT003081,Brand_5131,Sub_Brand_72
MAT003082,Brand_6993,Sub_Brand_6
MAT003083,Brand_5954,Sub_Brand_60
MAT003084,Brand_7018,Sub_Brand_117
MAT003085,Brand_3093,Sub_Brand_81
MAT003086,Brand_3195,Sub_Brand_57
MAT003087,Brand_2987,Sub_Brand_143
MAT003088,Brand_3983,Sub_Brand_14
MAT003089,Brand_5614,Sub_Brand_137
MAT003090,Brand_2085,Sub_Brand_72
MAT003091,Brand_3721,Sub_Brand_2
MAT003092,Brand_3191,Sub_Brand_135
MAT003093,Brand_3748,Sub_Brand_83
MAT003094,Brand_5390,Sub_Brand_68
MAT003095,Brand_47,Sub_Brand_92
MAT003096,Brand_891,Sub_Brand_44
MAT003097,Brand_2110,Sub_Brand_105
MAT003098,Brand_6797,Sub_Brand_39
MAT003099,Brand_2017,Sub_Brand_138
MAT003100,Brand_3110,Sub_Brand_35
MAT003101,Brand_5846,Sub_Brand_116
MAT003102,Brand_388,Sub_Brand_129
MAT003103,Brand_3114,Sub_Brand_55
MAT003104,Brand_7965,Sub_Brand_63
MAT003105,Brand_3660,Sub_Brand_117
MAT003106,Brand_401,Sub_Brand_76
MAT003107,Brand_3109,Sub_Brand_97
MAT003108,Brand_5723,Sub_Brand_9
MAT003109,Brand_6920,Sub_Brand_82
MAT003110,Brand_6176,Sub_Brand_110
MAT003111,Brand_5557,Sub_Brand_119
MAT003112,Brand_7344,Sub_Brand_105
MAT003113,Brand_6248,Sub_Brand_23
MAT003114,Brand_4512,Sub_Brand_42
MAT003115,Brand_3996,Sub_Brand_112
MAT003116,Brand_6242,Sub_Brand_16
MAT003117,Brand_6429,Sub_Brand_15
MAT003118,Brand_6014,Sub_Brand_69
MAT003119,Brand_4387,Sub_Brand_126
MAT003120,Brand_7189,Sub_Brand_10
MAT003121,Brand_5213,Sub_Brand_27
MAT003122,Brand_2053,Sub_Brand_80
MAT003123,Brand_5678,Sub_Brand_133
MAT003124,Brand_1078,Sub_Brand_66
MAT003125,Brand_1225,Sub_Brand_75
MAT003126,Brand_7721,Sub_Brand_70
MAT003127,Brand_655,Sub_Brand_130
MAT003128,Brand_6962,Sub_Brand_117
MAT003129,Brand_7042,Sub_Brand_75
MAT003130,Brand_3529,Sub_Brand_99
MAT003131,Brand_1722,Sub_Brand_83
MAT003132,Brand_775,Sub_Brand_52
MAT003133,Brand_4917,Sub_Brand_55
MAT003134,Brand_5822,Sub_Brand_73
MAT003135,Brand_1062,Sub_Brand_124
MAT003136,Brand_1653,Sub_Brand_150
MAT003137,Brand_6581,Sub_Brand_148
MAT003138,Brand_6972,Sub_Brand_67
MAT003139,Brand_3291,Sub_Brand_10
MAT003140,Brand_3638,Sub_Brand_14
MAT003141,Brand_5549,Sub_Brand_6
MAT003142,Brand_702,Sub_Brand_148
MAT003143,Brand_7222,Sub_Brand_112
MAT003144,Brand_2529,Sub_Brand_82
MAT003145,Brand_1739,Sub_Brand_6
MAT003146,Brand_3297,Sub_Brand_146
MAT003147,Brand_6141,Sub_Brand_115
MAT003148,Brand_2365,Sub_Brand_14
MAT003149,Brand_2761,Sub_Brand_28
MAT003150,Brand_148,Sub_Brand_110
MAT003151,Brand_4683,Sub_Brand_48
MAT003152,Brand_158,Sub_Brand_64
MAT003153,Brand_3360,Sub_Brand_55
MAT003154,Brand_6161,Sub_Brand_22
MAT003155,Brand_2062,Sub_Brand_55
MAT003156,Brand_5238,Sub_Brand_99
MAT003157,Brand_1305,Sub_Brand_125
MAT003158,Brand_6245,Sub_Brand_39
MAT003159,Brand_5887,Sub_Brand_64
MAT003160,Brand_6855,Sub_Brand_77
MAT003161,Brand_5202,Sub_Brand_98
MAT003162,Brand_2687,Sub_Brand_30
MAT003163,Brand_4509,Sub_Brand_54
MAT003164,Brand_3814,Sub_Brand_57
MAT003165,Brand_427,Sub_Brand_113
MAT003166,Brand_782,Sub_Brand_92
MAT003167,Brand_1119,Sub_Brand_116
MAT003168,Brand_1933,Sub_Brand_118
MAT003169,Brand_5586,Sub_Brand_31
MAT003170,Brand_4409,Sub_Brand_103
MAT003171,Brand_5080,Sub_Brand_26
MAT003172,Brand_7224,Sub_Brand_13
MAT003173,Brand_5147,Sub_Brand_126
MAT003174,Brand_4383,Sub_Brand_68
MAT003175,Brand_4946,Sub_Brand_55
MAT003176,Brand_762,Sub_Brand_6
MAT003177,Brand_4721,Sub_Brand_139
MAT003178,Brand_1579,Sub_Brand_141
MAT003179,Brand_1683,Sub_Brand_13
MAT003180,Brand_2634,Sub_Brand_32
MAT003181,Brand_3633,Sub_Brand_136
MAT003182,Brand_5592,Sub_Brand_129
MAT003183,Brand_1118,Sub_Brand_105
MAT003184,Brand_2708,Sub_Brand_11
MAT003185,Brand_670,Sub_Brand_2
MAT003186,Brand_7816,Sub_Brand_32
MAT003187,Brand_3978,Sub_Brand_52
MAT003188,Brand_7933,Sub_Brand_43
MAT003189,Brand_4385,Sub_Brand_53
MAT003190,Brand_5722,Sub_Brand_36
MAT003191,Brand_1199,Sub_Brand_1
MAT003192,Brand_7873,Sub_Brand_3
MAT003193,Brand_2265,Sub_Brand_57
MAT003194,Brand_4596,Sub_Brand_117
MAT003195,Brand_1105,Sub_Brand_85
MAT003196,Brand_7016,Sub_Brand_49
MAT003197,Brand_7109,Sub_Brand_60
MAT003198,Brand_4572,Sub_Brand_59
MAT003199,Brand_4731,Sub_Brand_129
MAT003200,Brand_211,Sub_Brand_16
MAT003201,Brand_6241,Sub_Brand_144
MAT003202,Brand_2216,Sub_Brand_32
MAT003203,Brand_2117,Sub_Brand_89
MAT003204,Brand_5729,Sub_Brand_72
MAT003205,Brand_3670,Sub_Brand_8
MAT003206,Brand_5142,Sub_Brand_82
MAT003207,Brand_371,Sub_Brand_33
MAT003208,Brand_5588,Sub_Brand_148
MAT003209,Brand_7008,Sub_Brand_64
MAT003210,Brand_1018,Sub_Brand_5
MAT003211,Brand_4807,Sub_Brand_20
MAT003212,Brand_5038,Sub_Brand_110
MAT003213,Brand_2828,Sub_Brand_45
MAT003214,Brand_8000,Sub_Brand_110
MAT003215,Brand_5847,Sub_Brand_95
MAT003216,Brand_6995,Sub_Brand_149
MAT003217,Brand_5407,Sub_Brand_79
MAT003218,Brand_5290,Sub_Brand_16
MAT003219,Brand_1999,Sub_Brand_112
MAT003220,Brand_93,Sub_Brand_145
MAT003221,Brand_3412,Sub_Brand_106
MAT003222,Brand_6782,Sub_Brand_40
MAT003223,Brand_6382,Sub_Brand_17
MAT003224,Brand_7503,Sub_Brand_148
MAT003225,Brand_2091,Sub_Brand_128
MAT003226,Brand_6442,Sub_Brand_13
MAT003227,Brand_5300,Sub_Brand_140
MAT003228,Brand_5843,Sub_Brand_68
MAT003229,Brand_7804,Sub_Brand_40
MAT003230,Brand_6041,Sub_Brand_146
MAT003231,Brand_3458,Sub_Brand_111
MAT003232,Brand_6717,Sub_Brand_102
MAT003233,Brand_1345,Sub_Brand_130
MAT003234,Brand_2334,Sub_Brand_100
MAT003235,Brand_3527,Sub_Brand_33
MAT003236,Brand_2032,Sub_Brand_22
MAT003237,Brand_7277,Sub_Brand_132
MAT003238,Brand_6190,Sub_Brand_68
MAT003239,Brand_4646,Sub_Brand_89
MAT003240,Brand_6971,Sub_Brand_144
MAT003241,Brand_4596,Sub_Brand_130
MAT003242,Brand_1921,Sub_Brand_115
MAT003243,Brand_2966,Sub_Brand_23
MAT003244,Brand_3721,Sub_Brand_18
MAT003245,Brand_1578,Sub_Brand_19
MAT003246,Brand_3661,Sub_Brand_77
MAT003247,Brand_5808,Sub_Brand_39
MAT003248,Brand_6769,Sub_Brand_140
MAT003249,Brand_2426,Sub_Brand_76
MAT003250,Brand_4329,Sub_Brand_146
MAT003251,Brand_2527,Sub_Brand_19
MAT003252,Brand_7659,Sub_Brand_133
MAT003253,Brand_1075,Sub_Brand_1
MAT003254,Brand_5465,Sub_Brand_20
MAT003255,Brand_6275,Sub_Brand_122
MAT003256,Brand_641,Sub_Brand_82
MAT003257,Brand_4372,Sub_Brand_92
MAT003258,Brand_89,Sub_Brand_3
MAT003259,Brand_3418,Sub_Brand_94
MAT003260,Brand_1354,Sub_Brand_71
MAT003261,Brand_2800,Sub_Brand_77
MAT003262,Brand_1042,Sub_Brand_33
MAT003263,Brand_2838,Sub_Brand_102
MAT003264,Brand_1525,Sub_Brand_89
MAT003265,Brand_3911,Sub_Brand_76
MAT003266,Brand_431,Sub_Brand_36
MAT003267,Brand_2210,Sub_Brand_91
MAT003268,Brand_2702,Sub_Brand_109
MAT003269,Brand_6399,Sub_Brand_52
MAT003270,Brand_7491,Sub_Brand_112
MAT003271,Brand_3936,Sub_Brand_8
MAT003272,Brand_7027,Sub_Brand_29
MAT003273,Brand_5942,Sub_Brand_149
MAT003274,Brand_1035,Sub_Brand_89
MAT003275,Brand_7093,Sub_Brand_144
MAT003276,Brand_3255,Sub_Brand_88
MAT003277,Brand_4555,Sub_Brand_137
MAT003278,Brand_670,Sub_Brand_58
MAT003279,Brand_6304,Sub_Brand_26
MAT003280,Brand_2713,Sub_Brand_59
MAT003281,Brand_5342,Sub_Brand_57
MAT003282,Brand_1868,Sub_Brand_21
MAT003283,Brand_5932,Sub_Brand_39
MAT003284,Brand_4037,Sub_Brand_142
MAT003285,Brand_4842,Sub_Brand_74
MAT003286,Brand_4210,Sub_Brand_109
MAT003287,Brand_6839,Sub_Brand_25
MAT003288,Brand_5744,Sub_Brand_130
MAT003289,Brand_3784,Sub_Brand_127
MAT003290,Brand_4814,Sub_Brand_129
MAT003291,Brand_3817,Sub_Brand_114
MAT003292,Brand_982,Sub_Brand_54
MAT003293,Brand_944,Sub_Brand_139
MAT003294,Brand_2530,Sub_Brand_28
MAT003295,Brand_3671,Sub_Brand_115
MAT003296,Brand_6208,Sub_Brand_83
MAT003297,Brand_6453,Sub_Brand_4
MAT003298,Brand_1384,Sub_Brand_113
MAT003299,Brand_4061,Sub_Brand_36
MAT003300,Brand_1157,Sub_Brand_67
MAT003301,Brand_1899,Sub_Brand_125
MAT003302,Brand_3816,Sub_Brand_95
MAT003303,Brand_4393,Sub_Brand_104
MAT003304,Brand_5664,Sub_Brand_75
MAT003305,Brand_3486,Sub_Brand_64
MAT003306,Brand_7974,Sub_Brand_30
MAT003307,Brand_4450,Sub_Brand_75
MAT003308,Brand_5416,Sub_Brand_21
MAT003309,Brand_1090,Sub_Brand_93
MAT003310,Brand_2126,Sub_Brand_144
MAT003311,Brand_4209,Sub_Brand_146
MAT003312,Brand_4993,Sub_Brand_90
MAT003313,Brand_254,Sub_Brand_133
MAT003314,Brand_2852,Sub_Brand_100
MAT003315,Brand_2606,Sub_Brand_63
MAT003316,Brand_6887,Sub_Brand_120
MAT003317,Brand_1859,Sub_Brand_12
MAT003318,Brand_4340,Sub_Brand_30
MAT003319,Brand_3938,Sub_Brand_7
MAT003320,Brand_1319,Sub_Brand_37
MAT003321,Brand_2919,Sub_Brand_137
MAT003322,Brand_7880,Sub_Brand_79
MAT003323,Brand_3931,Sub_Brand_86
MAT003324,Brand_7874,Sub_Brand_123
MAT003325,Brand_520,Sub_Brand_23
MAT003326,Brand_804,Sub_Brand_42
MAT003327,Brand_758,Sub_Brand_67
MAT003328,Brand_7958,Sub_Brand_44
MAT003329,Brand_3350,Sub_Brand_124
MAT003330,Brand_7339,Sub_Brand_10
MAT003331,Brand_2878,Sub_Brand_15
MAT003332,Brand_7347,Sub_Brand_127
MAT003333,Brand_6545,Sub_Brand_52
MAT003334,Brand_6102,Sub_Brand_46
MAT003335,Brand_1199,Sub_Brand_51
MAT003336,Brand_154,Sub_Brand_128
MAT003337,Brand_6039,Sub_Brand_42
MAT003338,Brand_7491,Sub_Brand_123
MAT003339,Brand_6745,Sub_Brand_26
MAT003340,Brand_359,Sub_Brand_68
MAT003341,Brand_342,Sub_Brand_70
MAT003342,Brand_6730,Sub_Brand_96
MAT003343,Brand_7463,Sub_Brand_17
MAT003344,Brand_7712,Sub_Brand_103
MAT003345,Brand_7977,Sub_Brand_118
MAT003346,Brand_2806,Sub_Brand_119
MAT003347,Brand_7822,Sub_Brand_15
MAT003348,Brand_943,Sub_Brand_149
MAT003349,Brand_5065,Sub_Brand_23
MAT003350,Brand_7257,Sub_Brand_26
MAT003351,Brand_6395,Sub_Brand_63
MAT003352,Brand_1878,Sub_Brand_117
MAT003353,Brand_4221,Sub_Brand_86
MAT003354,Brand_6840,Sub_Brand_18
MAT003355,Brand_6184,Sub_Brand_25
MAT003356,Brand_2009,Sub_Brand_103
MAT003357,Brand_921,Sub_Brand_26
MAT003358,Brand_4073,Sub_Brand_50
MAT003359,Brand_7085,Sub_Brand_110
MAT003360,Brand_5651,Sub_Brand_136
MAT003361,Brand_2441,Sub_Brand_134
MAT003362,Brand_3877,Sub_Brand_56
MAT003363,Brand_3047,Sub_Brand_44
MAT003364,Brand_1288,Sub_Brand_147
MAT003365,Brand_6080,Sub_Brand_84
MAT003366,Brand_7255,Sub_Brand_124
MAT003367,Brand_6605,Sub_Brand_118
MAT003368,Brand_6851,Sub_Brand_75
MAT003369,Brand_4691,Sub_Brand_37
MAT003370,Brand_3467,Sub_Brand_46
MAT003371,Brand_5564,Sub_Brand_14
MAT003372,Brand_6325,Sub_Brand_43
MAT003373,Brand_2316,Sub_Brand_70
MAT003374,Brand_12,Sub_Brand_47
MAT003375,Brand_910,Sub_Brand_140
MAT003376,Brand_1958,Sub_Brand_9
MAT003377,Brand_7428,Sub_Brand_103
MAT003378,Brand_1671,Sub_Brand_97
MAT003379,Brand_160,Sub_Brand_102
MAT003380,Brand_1987,Sub_Brand_105
MAT003381,Brand_2461,Sub_Brand_50
MAT003382,Brand_4103,Sub_Brand_98
MAT003383,Brand_3482,Sub_Brand_103
MAT003384,Brand_7866,Sub_Brand_31
MAT003385,Brand_6772,Sub_Brand_42
MAT003386,Brand_3126,Sub_Brand_146
MAT003387,Brand_2926,Sub_Brand_79
MAT003388,Brand_7478,Sub_Brand_14
MAT003389,Brand_2312,Sub_Brand_139
MAT003390,Brand_1054,Sub_Brand_72
MAT003391,Brand_1274,Sub_Brand_142
MAT003392,Brand_5502,Sub_Brand_100
MAT003393,Brand_1878,Sub_Brand_5
MAT003394,Brand_1986,Sub_Brand_74
MAT003395,Brand_2181,Sub_Brand_38
MAT003396,Brand_6535,Sub_Brand_122
MAT003397,Brand_389,Sub_Brand_29
MAT003398,Brand_998,Sub_Brand_90
MAT003399,Brand_56,Sub_Brand_122
MAT003400,Brand_5680,Sub_Brand_110
MAT003401,Brand_3327,Sub_Brand_80
MAT003402,Brand_2076,Sub_Brand_86
MAT003404,Brand_7796,Sub_Brand_118
MAT003405,Brand_4099,Sub_Brand_96
MAT003406,Brand_1519,Sub_Brand_144
MAT003407,Brand_1818,Sub_Brand_75
MAT003408,Brand_3456,Sub_Brand_44
MAT003409,Brand_7817,Sub_Brand_21
MAT003410,Brand_5876,Sub_Brand_94
MAT003411,Brand_7285,Sub_Brand_70
MAT003412,Brand_4221,Sub_Brand_18
MAT003413,Brand_5732,Sub_Brand_71
MAT003414,Brand_6036,Sub_Brand_118
MAT003415,Brand_3313,Sub_Brand_97
MAT003416,Brand_1503,Sub_Brand_95
MAT003417,Brand_2623,Sub_Brand_98
MAT003418,Brand_7572,Sub_Brand_109
MAT003419,Brand_3950,Sub_Brand_35
MAT003420,Brand_6557,Sub_Brand_6
MAT003421,Brand_5250,Sub_Brand_117
MAT003422,Brand_296,Sub_Brand_88
MAT003423,Brand_4814,Sub_Brand_131
MAT003424,Brand_3046,Sub_Brand_58
MAT003425,Brand_7714,Sub_Brand_15
MAT003426,Brand_419,Sub_Brand_10
MAT003427,Brand_6348,Sub_Brand_102
MAT003428,Brand_1724,Sub_Brand_94
MAT003429,Brand_409,Sub_Brand_125
MAT003430,Brand_1395,Sub_Brand_39
MAT003431,Brand_6883,Sub_Brand_57
MAT003432,Brand_3156,Sub_Brand_77
MAT003433,Brand_1440,Sub_Brand_122
MAT003434,Brand_1670,Sub_Brand_26
MAT003435,Brand_1911,Sub_Brand_11
MAT003436,Brand_5547,Sub_Brand_134
MAT003437,Brand_2623,Sub_Brand_20
MAT003438,Brand_5336,Sub_Brand_30
MAT003439,Brand_4095,Sub_Brand_111
MAT003440,Brand_4044,Sub_Brand_25
MAT003441,Brand_6859,Sub_Brand_1
MAT003442,Brand_3917,Sub_Brand_107
MAT003443,Brand_6972,Sub_Brand_44
MAT003444,Brand_1773,Sub_Brand_36
MAT003445,Brand_7558,Sub_Brand_148
MAT003446,Brand_5440,Sub_Brand_20
MAT003447,Brand_1513,Sub_Brand_91
MAT003448,Brand_2483,Sub_Brand_87
MAT003449,Brand_3647,Sub_Brand_129
MAT003450,Brand_267,Sub_Brand_108
MAT003451,Brand_5812,Sub_Brand_96
MAT003452,Brand_6784,Sub_Brand_56
MAT003453,Brand_1874,Sub_Brand_66
MAT003454,Brand_1938,Sub_Brand_9
MAT003455,Brand_1443,Sub_Brand_133
MAT003456,Brand_4528,Sub_Brand_72
MAT003457,Brand_1865,Sub_Brand_31
MAT003458,Brand_1962,Sub_Brand_105
MAT003459,Brand_3316,Sub_Brand_36
MAT003460,Brand_1674,Sub_Brand_46
MAT003461,Brand_7170,Sub_Brand_32
MAT003462,Brand_6604,Sub_Brand_116
MAT003463,Brand_5154,Sub_Brand_145
MAT003464,Brand_7995,Sub_Brand_63
MAT003465,Brand_4508,Sub_Brand_92
MAT003466,Brand_1812,Sub_Brand_52
MAT003467,Brand_5683,Sub_Brand_148
MAT003468,Brand_7026,Sub_Brand_79
MAT003469,Brand_6349,Sub_Brand_121
MAT003470,Brand_5770,Sub_Brand_103
MAT003471,Brand_213,Sub_Brand_75
MAT003472,Brand_4814,Sub_Brand_32
MAT003473,Brand_7278,Sub_Brand_69
MAT003474,Brand_2102,Sub_Brand_57
MAT003475,Brand_5860,Sub_Brand_146
MAT003476,Brand_315,Sub_Brand_116
MAT003477,Brand_3205,Sub_Brand_93
MAT003478,Brand_5109,Sub_Brand_94
MAT003479,Brand_5917,Sub_Brand_53
MAT003480,Brand_6454,Sub_Brand_1
MAT003481,Brand_2514,Sub_Brand_128
MAT003482,Brand_874,Sub_Brand_119
MAT003483,Brand_6943,Sub_Brand_44
MAT003484,Brand_1147,Sub_Brand_27
MAT003485,Brand_4730,Sub_Brand_114
MAT003486,Brand_7152,Sub_Brand_26
MAT003487,Brand_2856,Sub_Brand_65
MAT003488,Brand_6233,Sub_Brand_73
MAT003489,Brand_5261,Sub_Brand_149
MAT003490,Brand_4912,Sub_Brand_11
MAT003491,Brand_1528,Sub_Brand_76
MAT003492,Brand_3296,Sub_Brand_123
MAT003493,Brand_2031,Sub_Brand_58
MAT003494,Brand_4172,Sub_Brand_58
MAT003495,Brand_1275,Sub_Brand_68
MAT003496,Brand_2116,Sub_Brand_118
MAT003497,Brand_7675,Sub_Brand_103
MAT003498,Brand_4553,Sub_Brand_127
MAT003499,Brand_6614,Sub_Brand_71
MAT003500,Brand_3037,Sub_Brand_111
MAT003501,Brand_1260,Sub_Brand_3
MAT003502,Brand_3838,Sub_Brand_94
MAT003503,Brand_5148,Sub_Brand_22
MAT003504,Brand_1858,Sub_Brand_4
MAT003505,Brand_3524,Sub_Brand_125
MAT003506,Brand_2688,Sub_Brand_47
MAT003507,Brand_7893,Sub_Brand_85
MAT003508,Brand_7282,Sub_Brand_98
MAT003509,Brand_1349,Sub_Brand_124
MAT003510,Brand_7688,Sub_Brand_78
MAT003511,Brand_4628,Sub_Brand_107
MAT003512,Brand_764,Sub_Brand_78
MAT003513,Brand_73,Sub_Brand_69
MAT003514,Brand_2092,Sub_Brand_78
MAT003515,Brand_3892,Sub_Brand_13
MAT003516,Brand_102,Sub_Brand_11
MAT003517,Brand_1887,Sub_Brand_17
MAT003518,Brand_4068,Sub_Brand_88
MAT003519,Brand_4207,Sub_Brand_103
MAT003520,Brand_4875,Sub_Brand_5
MAT003521,Brand_4956,Sub_Brand_23
MAT003522,Brand_347,Sub_Brand_142
MAT003523,Brand_7566,Sub_Brand_66
MAT003524,Brand_6605,Sub_Brand_60
MAT003525,Brand_7632,Sub_Brand_16
MAT003526,Brand_2970,Sub_Brand_27
MAT003527,Brand_623,Sub_Brand_80
MAT003528,Brand_3679,Sub_Brand_80
MAT003529,Brand_6233,Sub_Brand_96
MAT003530,Brand_597,Sub_Brand_61
MAT003531,Brand_1844,Sub_Brand_35
MAT003532,Brand_301,Sub_Brand_96
MAT003533,Brand_1869,Sub_Brand_87
MAT003534,Brand_7560,Sub_Brand_100
MAT003535,Brand_1694,Sub_Brand_65
MAT003536,Brand_2213,Sub_Brand_144
MAT003537,Brand_7464,Sub_Brand_133
MAT003538,Brand_2222,Sub_Brand_28
MAT003539,Brand_4782,Sub_Brand_76
MAT003540,Brand_6814,Sub_Brand_3
MAT003541,Brand_6944,Sub_Brand_75
MAT003542,Brand_5654,Sub_Brand_13
MAT003543,Brand_6634,Sub_Brand_92
MAT003544,Brand_3729,Sub_Brand_128
MAT003545,Brand_4399,Sub_Brand_55
MAT003546,Brand_7530,Sub_Brand_16
MAT003547,Brand_2282,Sub_Brand_69
MAT003548,Brand_5767,Sub_Brand_110
MAT003549,Brand_2130,Sub_Brand_32
MAT003550,Brand_7055,Sub_Brand_58
MAT003551,Brand_2921,Sub_Brand_74
MAT003552,Brand_1819,Sub_Brand_21
MAT003553,Brand_4290,Sub_Brand_124
MAT003554,Brand_5597,Sub_Brand_93
MAT003555,Brand_4321,Sub_Brand_63
MAT003556,Brand_3725,Sub_Brand_142
MAT003557,Brand_4357,Sub_Brand_84
MAT003558,Brand_6792,Sub_Brand_27
MAT003559,Brand_1244,Sub_Brand_86
MAT003560,Brand_6798,Sub_Brand_67
MAT003561,Brand_977,Sub_Brand_109
MAT003562,Brand_2240,Sub_Brand_53
MAT003563,Brand_5167,Sub_Brand_86
MAT003564,Brand_3025,Sub_Brand_130
MAT003565,Brand_1358,Sub_Brand_135
MAT003566,Brand_3130,Sub_Brand_92
MAT003567,Brand_5936,Sub_Brand_71
MAT003568,Brand_983,Sub_Brand_6
MAT003569,Brand_6796,Sub_Brand_125
MAT003570,Brand_2225,Sub_Brand_116
MAT003571,Brand_392,Sub_Brand_137
MAT003572,Brand_3200,Sub_Brand_66
MAT003573,Brand_2296,Sub_Brand_146
MAT003574,Brand_5994,Sub_Brand_108
MAT003575,Brand_7372,Sub_Brand_5
MAT003576,Brand_3002,Sub_Brand_36
MAT003577,Brand_1941,Sub_Brand_86
MAT003578,Brand_1681,Sub_Brand_47
MAT003579,Brand_815,Sub_Brand_63
MAT003580,Brand_4110,Sub_Brand_134
MAT003581,Brand_2580,Sub_Brand_35
MAT003582,Brand_1762,Sub_Brand_90
MAT003583,Brand_6435,Sub_Brand_23
MAT003584,Brand_2405,Sub_Brand_42
MAT003585,Brand_831,Sub_Brand_141
MAT003586,Brand_2736,Sub_Brand_22
MAT003587,Brand_806,Sub_Brand_20
MAT003588,Brand_6808,Sub_Brand_22
MAT003589,Brand_4614,Sub_Brand_143
MAT003590,Brand_5569,Sub_Brand_5
MAT003591,Brand_7382,Sub_Brand_87
MAT003592,Brand_662,Sub_Brand_131
MAT003593,Brand_5510,Sub_Brand_143
MAT003594,Brand_7409,Sub_Brand_48
MAT003595,Brand_6985,Sub_Brand_112
MAT003596,Brand_7270,Sub_Brand_143
MAT003597,Brand_7421,Sub_Brand_80
MAT003598,Brand_3134,Sub_Brand_43
MAT003599,Brand_2553,Sub_Brand_16
MAT003600,Brand_7424,Sub_Brand_14
MAT003601,Brand_3252,Sub_Brand_101
MAT003602,Brand_6062,Sub_Brand_120
MAT003603,Brand_6344,Sub_Brand_44
MAT003604,Brand_1371,Sub_Brand_117
MAT003605,Brand_5806,Sub_Brand_16
MAT003606,Brand_143,Sub_Brand_41
MAT003607,Brand_4515,Sub_Brand_89
MAT003608,Brand_7212,Sub_Brand_23
MAT003609,Brand_1938,Sub_Brand_2
MAT003610,Brand_6266,Sub_Brand_26
MAT003611,Brand_1129,Sub_Brand_73
MAT003612,Brand_4566,Sub_Brand_49
MAT003613,Brand_4664,Sub_Brand_46
MAT003614,Brand_4829,Sub_Brand_15
MAT003615,Brand_430,Sub_Brand_66
MAT003616,Brand_7661,Sub_Brand_1
MAT003617,Brand_4525,Sub_Brand_9
MAT003618,Brand_4028,Sub_Brand_144
MAT003619,Brand_7252,Sub_Brand_24
MAT003620,Brand_5930,Sub_Brand_76
MAT003621,Brand_2622,Sub_Brand_2
MAT003622,Brand_4354,Sub_Brand_23
MAT003623,Brand_7533,Sub_Brand_81
MAT003624,Brand_6472,Sub_Brand_121
MAT003625,Brand_2347,Sub_Brand_112
MAT003626,Brand_7592,Sub_Brand_97
MAT003627,Brand_7833,Sub_Brand_99
MAT003628,Brand_479,Sub_Brand_59
MAT003629,Brand_2179,Sub_Brand_2
MAT003630,Brand_5599,Sub_Brand_87
MAT003631,Brand_2389,Sub_Brand_42
MAT003632,Brand_2817,Sub_Brand_82
MAT003633,Brand_3367,Sub_Brand_132
MAT003634,Brand_4799,Sub_Brand_12
MAT003635,Brand_5084,Sub_Brand_83
